iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
87,2025-10-10 02:49:19,867,153,44,38,26,9,27,9
88,2025-10-10 02:50:22,1571,191,41,28,33,20,27,42
89,2025-10-10 02:51:25,1571,193,33,38,37,19,28,38
90,2025-10-10 02:52:25,1571,194,40,36,28,25,32,33
91,2025-10-10 02:53:30,1571,190,38,30,30,27,32,33
92,2025-10-10 02:55:18,892,164,45,37,24,18,34,6
93,2025-10-10 02:56:18,1571,197,42,34,29,26,26,40
94,2025-10-10 02:57:18,1571,193,51,36,17,20,27,42
95,2025-10-10 02:58:21,1571,193,36,30,30,29,23,45
96,2025-10-10 02:59:24,1571,194,39,44,30,23,25,33
97,2025-10-10 03:00:28,1571,188,41,26,33,22,34,32
98,2025-10-10 03:01:28,1571,192,45,35,16,25,27,44
99,2025-10-10 03:02:30,1571,196,42,35,33,19,26,41
100,2025-10-10 03:03:34,1571,194,45,39,27,24,30,29
101,2025-10-10 03:05:11,1038,188,44,37,30,12,31,34
102,2025-10-10 03:07:01,879,194,41,33,28,20,29,43
103,2025-10-10 03:08:05,1571,196,36,30,33,26,29,42
104,2025-10-10 03:09:16,1563,195,44,35,20,23,33,40
105,2025-10-10 03:11:08,825,179,41,34,30,26,28,20
106,2025-10-10 03:12:58,888,162,42,34,29,25,30,2
107,2025-10-10 03:14:01,1571,193,36,30,30,29,23,45
108,2025-10-10 03:15:50,895,167,44,34,27,21,39,2
109,2025-10-10 03:16:53,1571,195,43,34,24,22,32,40
110,2025-10-10 03:17:55,1571,195,51,39,15,16,30,44
111,2025-10-10 03:19:44,892,181,43,34,29,24,34,17
112,2025-10-10 03:20:45,1571,194,42,36,22,27,22,45
113,2025-10-10 03:21:46,1571,193,51,36,17,20,27,42
114,2025-10-10 03:22:47,1571,193,51,36,17,20,27,42
115,2025-10-10 03:23:49,1571,195,43,36,18,27,30,41
116,2025-10-10 03:24:52,1571,193,36,30,30,29,23,45
117,2025-10-10 03:26:43,875,166,41,36,28,18,40,3
118,2025-10-10 03:28:32,892,171,42,38,28,22,35,6
119,2025-10-10 03:29:54,1351,189,44,39,34,7,17,48
120,2025-10-10 03:30:55,1571,195,50,38,15,19,30,43
121,2025-10-10 03:32:01,1571,188,40,26,34,18,39,31
122,2025-10-10 03:33:52,892,164,45,37,24,18,34,6
123,2025-10-10 03:34:57,1571,186,42,38,8,25,29,44
124,2025-10-10 03:36:47,895,167,44,34,27,21,39,2
125,2025-10-10 03:37:48,1571,194,31,36,32,24,29,42
126,2025-10-10 03:39:39,886,160,42,34,29,24,29,2
127,2025-10-10 03:40:47,1571,197,40,43,26,15,34,39
128,2025-10-10 03:41:52,1571,190,38,31,30,25,31,35
129,2025-10-10 03:43:42,895,162,43,37,30,21,28,3
130,2025-10-10 03:44:48,1571,191,45,39,29,7,32,39
131,2025-10-10 03:45:58,1568,189,46,34,33,18,34,24
132,2025-10-10 03:47:41,952,184,46,38,24,19,35,22
133,2025-10-10 03:48:48,1571,197,47,37,19,21,35,38
134,2025-10-10 03:49:57,1571,197,46,41,22,15,33,40
135,2025-10-10 03:50:59,1571,196,51,38,17,18,29,43
136,2025-10-10 03:52:46,945,194,41,34,38,22,27,32
137,2025-10-10 03:53:48,1571,196,51,38,17,18,29,43
138,2025-10-10 03:54:50,1571,195,45,36,16,25,30,43
139,2025-10-10 03:55:54,1571,195,43,43,22,13,30,44
140,2025-10-10 03:56:57,1571,189,38,32,32,24,28,35
141,2025-10-10 03:58:00,1571,197,32,36,33,22,28,46
142,2025-10-10 03:59:05,1571,193,36,30,30,29,23,45
143,2025-10-10 04:00:07,1571,193,51,36,17,20,27,42
144,2025-10-10 04:01:10,1571,191,36,38,28,26,32,31
145,2025-10-10 04:02:12,1571,193,51,36,17,20,27,42
146,2025-10-10 04:03:17,1571,193,36,30,30,29,23,45
147,2025-10-10 04:04:19,1571,196,51,38,17,18,29,43
148,2025-10-10 04:07:00,35,200,37,37,27,29,35,35
149,2025-10-10 04:08:05,1571,191,34,34,30,25,32,36
150,2025-10-10 04:09:10,1571,193,36,30,30,29,23,45
151,2025-10-10 04:11:01,890,169,41,41,31,14,34,8
152,2025-10-10 04:12:04,1571,196,51,38,17,18,29,43
153,2025-10-10 04:13:09,1571,193,36,30,30,29,23,45
154,2025-10-10 04:14:15,1571,193,50,35,28,23,29,28
155,2025-10-10 04:15:19,1571,193,36,30,30,29,23,45
156,2025-10-10 04:16:52,1145,187,41,36,24,26,35,25
157,2025-10-10 04:19:34,52,197,37,36,27,30,31,36
158,2025-10-10 04:20:40,1571,193,36,30,30,29,23,45
159,2025-10-10 04:21:49,1571,197,44,38,21,24,36,34
160,2025-10-10 04:22:52,1571,196,51,38,17,18,29,43
161,2025-10-10 04:23:53,1571,192,44,39,18,16,32,43
162,2025-10-10 04:25:14,1434,184,39,37,30,18,39,21
163,2025-10-10 04:26:16,1571,191,35,39,35,25,22,35
164,2025-10-10 04:27:19,1571,195,42,36,21,26,28,42
165,2025-10-10 04:28:24,1571,193,36,30,30,29,23,45
166,2025-10-10 04:30:16,892,164,45,37,24,18,34,6
167,2025-10-10 04:31:19,1571,193,37,34,33,31,25,33
168,2025-10-10 04:32:24,1571,191,38,29,35,26,23,40
169,2025-10-10 04:33:30,1571,191,34,34,30,25,32,36
170,2025-10-10 04:34:33,1571,193,51,36,17,20,27,42
171,2025-10-10 04:35:39,1571,195,36,30,28,27,29,45
172,2025-10-10 04:36:43,1571,195,35,47,31,16,26,40
173,2025-10-10 04:37:46,1571,192,33,38,30,23,25,43
174,2025-10-10 04:38:50,1571,194,36,35,32,28,26,37
175,2025-10-10 04:39:56,1571,191,34,34,30,25,32,36
176,2025-10-10 04:41:19,1365,188,47,35,33,7,16,50
177,2025-10-10 04:42:26,1571,193,34,33,29,28,35,34
178,2025-10-10 04:43:32,1571,192,34,34,30,24,31,39
179,2025-10-10 04:44:39,1571,194,31,38,30,22,29,44
180,2025-10-10 04:45:47,1571,193,36,30,30,29,23,45
181,2025-10-10 04:47:00,1430,194,43,34,27,24,30,36
182,2025-10-10 04:48:08,1571,193,36,30,30,29,23,45
183,2025-10-10 04:51:02,1571,191,34,34,30,25,32,36
184,2025-10-10 04:52:06,1571,195,43,36,18,27,30,41
185,2025-10-10 04:53:13,1571,191,34,34,30,25,32,36
186,2025-10-10 04:54:16,1571,194,47,34,22,19,26,46
187,2025-10-10 04:55:25,1571,188,42,33,29,14,29,41
188,2025-10-10 04:56:33,1571,193,36,30,30,29,23,45
189,2025-10-10 04:57:37,1571,192,33,41,29,26,23,40
190,2025-10-10 04:58:58,1571,196,51,38,17,18,29,43
191,2025-10-10 05:01:39,874,161,41,36,28,19,37,0
192,2025-10-10 05:07:22,875,166,41,36,28,18,40,3
193,2025-10-10 05:08:28,1571,193,36,30,30,29,23,45
194,2025-10-10 05:09:36,1571,194,36,37,32,24,31,34
195,2025-10-10 05:10:43,1571,195,36,30,28,27,29,45
196,2025-10-10 05:11:51,1571,185,28,38,22,30,26,41
197,2025-10-10 05:13:00,1571,194,48,34,27,27,29,29
198,2025-10-10 05:14:07,1571,194,37,28,33,28,27,41
199,2025-10-10 05:16:01,1571,193,36,30,30,29,23,45
200,2025-10-10 05:17:53,1571,193,51,36,17,20,27,42
201,2025-10-10 05:22:51,1571,191,34,34,30,25,32,36
202,2025-10-10 05:55:53,1571,191,34,34,30,25,32,36
203,2025-10-10 06:28:52,1571,195,52,36,17,19,27,44
204,2025-10-10 07:01:50,1571,191,37,32,30,24,32,36
205,2025-10-10 07:35:28,1009,189,43,36,25,24,33,28
