iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19
-19,2026-01-04 21-36-49,executed,38.51523323834056,64.07761831463496,62.80389159952098,31.7747308320978,-4.230834414432099,-38.41266336103759,-57.92754216812998,-55.32203540319735,-31.59135856899884,4.2005185617363106,-45.710492692098384,-15.901886324705476,20.64797160340284,50.58589069200743,59.52227466350486,45.67664635699777,14.383969600421265,-22.402895030344652,-50.63261544328226,-59.522485631051424
-18,2026-01-04 21-37-02,proposed,45.18511380187524,64.3357491252977,55.027697467602806,41.26106905704723,2.78588353204303,-48.92347900010877,-61.60302332930164,-66.69663231044763,-44.812833794907434,21.923101344810615,-49.18508260231702,-9.200484695733962,23.870686806895893,51.18932003371231,49.0877746460376,35.57722759111931,18.801333324243327,-11.11412649587664,-69.01329312086176,-68.9101719422527
-18,2026-01-04 21-37-03,executed,45.18511380187524,64.3357491252977,55.027697467602806,41.26106905704723,2.78588353204303,-48.92347900010877,-61.60302332930164,-66.69663231044763,-44.812833794907434,21.923101344810615,-49.18508260231702,-9.200484695733962,23.870686806895893,51.18932003371231,49.0877746460376,35.57722759111931,18.801333324243327,-11.11412649587664,-69.01329312086176,-68.9101719422527
-17,2026-01-04 21-37-16,proposed,58.4772355283671,56.63541460524921,51.86489387138851,31.35296519063762,-7.922279024159366,-63.3106117984568,-55.95885481410531,-63.73941343422425,-61.076876128014284,24.118753332291377,-42.397034612066385,9.692242618418852,33.486070793679055,52.229431990549706,44.27612147322757,44.07951290340175,33.33557998830415,-0.5367521400655413,-67.35767704927903,-63.759988161856086
-17,2026-01-04 21-37-16,executed,58.4772355283671,56.63541460524921,51.86489387138851,31.35296519063762,-7.922279024159366,-63.3106117984568,-55.95885481410531,-63.73941343422425,-61.076876128014284,24.118753332291377,-42.397034612066385,9.692242618418852,33.486070793679055,52.229431990549706,44.27612147322757,44.07951290340175,33.33557998830415,-0.5367521400655413,-67.35767704927903,-63.759988161856086
-16,2026-01-04 21-37-30,proposed,60.75996642502795,66.90431763687923,43.4690453817367,25.441150011631134,-17.491161990679466,-65.53386874205498,-62.158005890092305,-45.36036765374486,-81.60918369169335,32.80458384733766,-51.604379007771264,7.369123982313079,55.01563977123466,38.88281728004667,45.039917977918456,31.61862013495383,45.35830305807498,-11.03616796480118,-56.79157596830315,-67.95676486885718
-16,2026-01-04 21-37-30,executed,60.75996642502795,66.90431763687923,43.4690453817367,25.441150011631134,-17.491161990679466,-65.53386874205498,-62.158005890092305,-45.36036765374486,-81.60918369169335,32.80458384733766,-51.604379007771264,7.369123982313079,55.01563977123466,38.88281728004667,45.039917977918456,31.61862013495383,45.35830305807498,-11.03616796480118,-56.79157596830315,-67.95676486885718
-15,2026-01-04 21-37-43,proposed,62.71989854162733,47.491953634118374,50.606900175992266,32.06263149684883,-19.779783201142667,-62.816360482251,-62.448695394570926,-62.95618874978544,-89.551989206336,39.030808833584885,-50.01097600626927,-5.77391126854608,64.57820518866491,30.921909960266003,35.78778481724139,21.298848205624285,39.514958418290654,16.423084733181284,-51.815383812368594,-47.075655315803175
-15,2026-01-04 21-37-43,executed,62.71989854162733,47.491953634118374,50.606900175992266,32.06263149684883,-19.779783201142667,-62.816360482251,-62.448695394570926,-62.95618874978544,-89.551989206336,39.030808833584885,-50.01097600626927,-5.77391126854608,64.57820518866491,30.921909960266003,35.78778481724139,21.298848205624285,39.514958418290654,16.423084733181284,-51.815383812368594,-47.075655315803175
-14,2026-01-04 21-37-56,proposed,75.57595269395014,44.456419861056865,56.797656794686745,36.02261698828656,-17.54572672358871,-63.35975465453711,-64.24145865569855,-60.52786902437121,-81.34142372631678,51.20134541793787,-44.416489403536204,-2.00648182865691,58.96681342708057,20.84507342413891,48.049617140070396,15.994283089204796,36.760127581201424,13.510651265016172,-54.18932975427419,-52.17912599891945
