iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19
1,2025-12-22 13:08:27,executed,-12.34,45.67,-21.0,33.1,-5.8,18.2,-39.5,27.6,-1.9,49.3,-41.2,10.5,-30.7,22.9,-15.4,38.0,-7.1,40.6,-25.0,12.3
2,2025-12-22 13:09:00,proposed,-53.8189,-3.834,-20.0898,-13.0642,-55.8087,36.7214,21.0189,7.8576,52.3396,-39.7394,-73.3444,-14.654,-77.1706,-78.2612,59.8804,73.1878,-1.6033,44.1528,-63.7846,-3.1952
2,2025-12-22 13:09:00,executed,-53.8189,-3.834,-20.0898,-13.0642,-55.8087,36.7214,21.0189,7.8576,52.3396,-39.7394,-73.3444,-14.654,-77.1706,-78.2612,59.8804,73.1878,-1.6033,44.1528,-63.7846,-3.1952
3,2025-12-22 13:09:36,proposed,-85.0,25.0,-10.0,70.0,-90.0,30.0,-5.0,60.0,-75.0,40.0,-95.0,15.0,-20.0,80.0,-100.0,50.0,-30.0,90.0,-65.0,10.0
3,2025-12-22 13:09:36,executed,-85.0,25.0,-10.0,70.0,-90.0,30.0,-5.0,60.0,-75.0,40.0,-95.0,15.0,-20.0,80.0,-100.0,50.0,-30.0,90.0,-65.0,10.0
4,2025-12-22 13:10:17,proposed,-53.8189,73.834,-120.0898,-83.0642,55.8087,-136.7214,-121.0189,107.8576,-122.3396,79.7394,-133.3444,94.654,-127.1706,-148.2612,129.8804,-143.1878,-51.6033,114.1528,-133.7846,113.1952
4,2025-12-22 13:10:17,executed,-53.8189,73.834,-120.0898,-83.0642,55.8087,-136.7214,-121.0189,107.8576,-122.3396,79.7394,-133.3444,94.654,-127.1706,-148.2612,129.8804,-143.1878,-51.6033,114.1528,-133.7846,113.1952
5,2025-12-22 13:10:54,proposed,-60.5,30.2,-15.8,75.1,-80.3,45.9,-25.7,68.4,-70.0,52.6,-85.1,20.3,-35.9,79.7,-90.2,58.5,-40.6,82.8,-65.4,18.0
5,2025-12-22 13:10:54,executed,-60.5,30.2,-15.8,75.1,-80.3,45.9,-25.7,68.4,-70.0,52.6,-85.1,20.3,-35.9,79.7,-90.2,58.5,-40.6,82.8,-65.4,18.0
6,2025-12-22 13:11:35,proposed,34.8093,27.6765,-83.5678,-124.7744,91.2292,-146.5168,-100.8655,127.3204,-99.4124,76.5492,-146.815,96.0825,-135.0772,-149.3364,140.0984,-145.4795,-57.8812,107.037,-140.9238,109.9231
6,2025-12-22 13:11:35,executed,34.8093,27.6765,-83.5678,-124.7744,91.2292,-146.5168,-100.8655,127.3204,-99.4124,76.5492,-146.815,96.0825,-135.0772,-149.3364,140.0984,-145.4795,-57.8812,107.037,-140.9238,109.9231
7,2025-12-22 13:12:16,proposed,-105.5,62.77,36.65,-11.97,-32.84,110.2,59.56,-83.5,59.95,33.56,-95.0,71.02,60.36,-34.8,-44.97,100.0,69.34,-40.54,7.82,-85.0
7,2025-12-22 13:12:16,executed,-105.5,62.77,36.65,-11.97,-32.84,110.2,59.56,-83.5,59.95,33.56,-95.0,71.02,60.36,-34.8,-44.97,100.0,69.34,-40.54,7.82,-85.0
8,2025-12-22 13:12:49,proposed,-70.5,45.1,-10.2,88.7,-95.3,30.8,-22.9,75.4,-80.1,55.6,-105.7,25.2,-40.3,90.9,-110.8,60.0,-35.5,100.4,-70.6,15.9
8,2025-12-22 13:12:49,executed,-70.5,45.1,-10.2,88.7,-95.3,30.8,-22.9,75.4,-80.1,55.6,-105.7,25.2,-40.3,90.9,-110.8,60.0,-35.5,100.4,-70.6,15.9
9,2025-12-22 13:13:21,proposed,-120.5,45.2,-88.1,135.7,-148.9,62.3,-95.0,140.8,-103.4,50.1,-115.6,70.9,-130.2,80.5,-145.3,90.7,-128.0,48.6,-82.9,138.1
9,2025-12-22 13:13:21,executed,-120.5,45.2,-88.1,135.7,-148.9,62.3,-95.0,140.8,-103.4,50.1,-115.6,70.9,-130.2,80.5,-145.3,90.7,-128.0,48.6,-82.9,138.1
10,2025-12-22 13:13:54,proposed,-110.0,50.0,-80.0,120.0,-95.0,60.0,-70.0,100.0,-85.0,40.0,-105.0,70.0,-75.0,110.0,-90.0,55.0,-65.0,90.0,-80.0,35.0
10,2025-12-22 13:13:54,executed,-110.0,50.0,-80.0,120.0,-95.0,60.0,-70.0,100.0,-85.0,40.0,-105.0,70.0,-75.0,110.0,-90.0,55.0,-65.0,90.0,-80.0,35.0
11,2025-12-22 13:14:37,proposed,-100.0,70.0,-40.0,110.0,-20.0,90.0,-60.0,120.0,-30.0,80.0,-95.0,65.0,-35.0,105.0,-25.0,85.0,-55.0,115.0,-45.0,75.0
11,2025-12-22 13:14:37,executed,-100.0,70.0,-40.0,110.0,-20.0,90.0,-60.0,120.0,-30.0,80.0,-95.0,65.0,-35.0,105.0,-25.0,85.0,-55.0,115.0,-45.0,75.0
12,2025-12-22 13:15:20,proposed,-120.0,-20.0,80.0,140.0,120.0,60.0,-10.0,-70.0,-130.0,-110.0,-70.0,-15.0,40.0,90.0,-30.0,-60.0,-20.0,50.0,100.0,-10.0
12,2025-12-22 13:15:20,executed,-120.0,-20.0,80.0,140.0,120.0,60.0,-10.0,-70.0,-130.0,-110.0,-70.0,-15.0,40.0,90.0,-30.0,-60.0,-20.0,50.0,100.0,-10.0
13,2025-12-22 13:15:58,proposed,-140.0,100.0,-110.0,130.0,-120.0,90.0,-100.0,120.0,-130.0,80.0,150.0,-90.0,120.0,-100.0,140.0,-110.0,130.0,-80.0,100.0,-120.0
13,2025-12-22 13:15:58,executed,-140.0,100.0,-110.0,130.0,-120.0,90.0,-100.0,120.0,-130.0,80.0,150.0,-90.0,120.0,-100.0,140.0,-110.0,130.0,-80.0,100.0,-120.0
14,2025-12-22 13:16:40,proposed,-135.0,-30.0,95.0,155.0,130.0,75.0,-25.0,-80.0,-140.0,-120.0,-85.0,-20.0,50.0,105.0,-40.0,-70.0,-30.0,60.0,110.0,-15.0
14,2025-12-22 13:16:40,executed,-135.0,-30.0,95.0,155.0,130.0,75.0,-25.0,-80.0,-140.0,-120.0,-85.0,-20.0,50.0,105.0,-40.0,-70.0,-30.0,60.0,110.0,-15.0
15,2025-12-22 13:17:16,proposed,-115.0,-30.0,70.0,135.0,150.0,100.0,25.0,-65.0,-130.0,-145.0,-85.0,-40.0,60.0,75.0,-20.0,-85.0,-30.0,65.0,70.0,-18.0
15,2025-12-22 13:17:16,executed,-115.0,-30.0,70.0,135.0,150.0,100.0,25.0,-65.0,-130.0,-145.0,-85.0,-40.0,60.0,75.0,-20.0,-85.0,-30.0,65.0,70.0,-18.0
16,2025-12-22 13:18:09,proposed,-100.0,20.0,-60.0,130.0,-140.0,90.0,-30.0,70.0,-110.0,150.0,-50.0,10.0,-80.0,120.0,-130.0,80.0,-20.0,60.0,-100.0,40.0
16,2025-12-22 13:18:09,executed,-100.0,20.0,-60.0,130.0,-140.0,90.0,-30.0,70.0,-110.0,150.0,-50.0,10.0,-80.0,120.0,-130.0,80.0,-20.0,60.0,-100.0,40.0
17,2025-12-22 13:19:02,proposed,-120.0,-35.0,75.0,140.0,155.0,105.0,30.0,-70.0,-135.0,-150.0,-90.0,-45.0,65.0,80.0,-25.0,-90.0,-35.0,70.0,75.0,-20.0
17,2025-12-22 13:19:02,executed,-120.0,-35.0,75.0,140.0,155.0,105.0,30.0,-70.0,-135.0,-150.0,-90.0,-45.0,65.0,80.0,-25.0,-90.0,-35.0,70.0,75.0,-20.0
18,2025-12-22 13:19:51,proposed,-125.0,-40.0,80.0,145.0,150.0,110.0,35.0,-75.0,-140.0,-155.0,-95.0,-50.0,70.0,85.0,-30.0,-95.0,-40.0,75.0,80.0,-25.0
18,2025-12-22 13:19:51,executed,-125.0,-40.0,80.0,145.0,150.0,110.0,35.0,-75.0,-140.0,-155.0,-95.0,-50.0,70.0,85.0,-30.0,-95.0,-40.0,75.0,80.0,-25.0
19,2025-12-22 13:23:50,proposed,-125.0,-40.0,80.0,135.0,150.0,110.0,35.0,-75.0,-140.0,-145.0,-100.0,-50.0,70.0,90.0,-30.0,-100.0,-40.0,80.0,85.0,-25.0
19,2025-12-22 13:23:50,executed,-125.0,-40.0,80.0,135.0,150.0,110.0,35.0,-75.0,-140.0,-145.0,-100.0,-50.0,70.0,90.0,-30.0,-100.0,-40.0,80.0,85.0,-25.0
20,2025-12-22 13:24:27,proposed,-122.0,-33.0,77.0,138.0,158.0,103.0,32.0,-72.0,-133.0,-152.0,-92.0,-43.0,67.0,78.0,-27.0,-92.0,-33.0,72.0,73.0,-22.0
20,2025-12-22 13:24:27,executed,-122.0,-33.0,77.0,138.0,158.0,103.0,32.0,-72.0,-133.0,-152.0,-92.0,-43.0,67.0,78.0,-27.0,-92.0,-33.0,72.0,73.0,-22.0
21,2025-12-22 13:25:10,proposed,-125.0,-40.0,80.0,145.0,160.0,110.0,35.0,-75.0,-140.0,-155.0,-100.0,-50.0,70.0,90.0,-30.0,-100.0,-40.0,75.0,80.0,-25.0
21,2025-12-22 13:25:10,executed,-125.0,-40.0,80.0,145.0,160.0,110.0,35.0,-75.0,-140.0,-155.0,-100.0,-50.0,70.0,90.0,-30.0,-100.0,-40.0,75.0,80.0,-25.0
22,2025-12-22 13:25:48,proposed,-119.0,-34.0,76.0,139.0,154.0,106.0,31.0,-69.0,-134.0,-149.0,-91.0,-44.0,66.0,81.0,-24.0,-91.0,-34.0,71.0,76.0,-19.0
22,2025-12-22 13:25:48,executed,-119.0,-34.0,76.0,139.0,154.0,106.0,31.0,-69.0,-134.0,-149.0,-91.0,-44.0,66.0,81.0,-24.0,-91.0,-34.0,71.0,76.0,-19.0
23,2025-12-22 13:26:28,proposed,-130.0,-40.0,85.0,150.0,165.0,115.0,40.0,-80.0,-145.0,-160.0,-95.0,-50.0,75.0,90.0,-35.0,-100.0,-45.0,80.0,85.0,-30.0
23,2025-12-22 13:26:28,executed,-130.0,-40.0,85.0,150.0,165.0,115.0,40.0,-80.0,-145.0,-160.0,-95.0,-50.0,75.0,90.0,-35.0,-100.0,-45.0,80.0,85.0,-30.0
24,2025-12-22 13:27:05,proposed,-114.0,-33.25,71.25,133.0,147.25,99.75,28.5,-66.5,-128.25,-142.5,-85.5,-42.75,61.75,76.0,-23.75,-85.5,-33.25,66.5,71.25,-19.0
24,2025-12-22 13:27:05,executed,-114.0,-33.25,71.25,133.0,147.25,99.75,28.5,-66.5,-128.25,-142.5,-85.5,-42.75,61.75,76.0,-23.75,-85.5,-33.25,66.5,71.25,-19.0
25,2025-12-22 13:27:47,proposed,-150.0,-50.0,80.0,160.0,120.0,90.0,40.0,-80.0,-140.0,-160.0,-100.0,-60.0,70.0,90.0,-30.0,-100.0,-40.0,80.0,85.0,-25.0
25,2025-12-22 13:27:47,executed,-150.0,-50.0,80.0,160.0,120.0,90.0,40.0,-80.0,-140.0,-160.0,-100.0,-60.0,70.0,90.0,-30.0,-100.0,-40.0,80.0,85.0,-25.0
26,2025-12-22 13:28:26,proposed,-122.4,-35.7,76.5,142.8,158.1,107.1,30.6,-71.4,-137.7,-153.0,-91.8,-45.9,66.3,81.6,-25.5,-91.8,-35.7,71.4,76.5,-20.4
26,2025-12-22 13:28:26,executed,-122.4,-35.7,76.5,142.8,158.1,107.1,30.6,-71.4,-137.7,-153.0,-91.8,-45.9,66.3,81.6,-25.5,-91.8,-35.7,71.4,76.5,-20.4
27,2025-12-22 13:29:04,proposed,-123.0,-38.0,78.0,143.0,158.0,108.0,33.0,-73.0,-138.0,-153.0,-93.0,-48.0,68.0,83.0,-28.0,-93.0,-38.0,73.0,78.0,-23.0
27,2025-12-22 13:29:04,executed,-123.0,-38.0,78.0,143.0,158.0,108.0,33.0,-73.0,-138.0,-153.0,-93.0,-48.0,68.0,83.0,-28.0,-93.0,-38.0,73.0,78.0,-23.0
28,2025-12-22 13:29:44,proposed,-118.0,-30.0,75.0,138.0,150.0,105.0,30.0,-70.0,-130.0,-145.0,-88.0,-45.0,65.0,80.0,-25.0,-88.0,-30.0,70.0,75.0,-20.0
28,2025-12-22 13:29:44,executed,-118.0,-30.0,75.0,138.0,150.0,105.0,30.0,-70.0,-130.0,-145.0,-88.0,-45.0,65.0,80.0,-25.0,-88.0,-30.0,70.0,75.0,-20.0
29,2025-12-22 13:30:30,proposed,-120.0,-35.0,80.0,140.0,150.0,105.0,35.0,-70.0,-135.0,-148.0,-90.0,-45.0,70.0,78.0,-25.0,-90.0,-40.0,70.0,75.0,-18.0
29,2025-12-22 13:30:30,executed,-120.0,-35.0,80.0,140.0,150.0,105.0,35.0,-70.0,-135.0,-148.0,-90.0,-45.0,70.0,78.0,-25.0,-90.0,-40.0,70.0,75.0,-18.0
30,2025-12-22 13:31:07,proposed,-118.0,-30.0,78.0,143.0,152.0,108.0,33.0,-73.0,-132.0,-147.0,-93.0,-42.0,68.0,77.0,-28.0,-87.0,-32.0,73.0,78.0,-23.0
30,2025-12-22 13:31:07,executed,-118.0,-30.0,78.0,143.0,152.0,108.0,33.0,-73.0,-132.0,-147.0,-93.0,-42.0,68.0,77.0,-28.0,-87.0,-32.0,73.0,78.0,-23.0
31,2025-12-22 13:31:51,proposed,-122.0,-37.0,82.0,142.0,152.0,107.0,37.0,-72.0,-137.0,-150.0,-92.0,-47.0,72.0,80.0,-27.0,-92.0,-42.0,72.0,77.0,-20.0
31,2025-12-22 13:31:51,executed,-122.0,-37.0,82.0,142.0,152.0,107.0,37.0,-72.0,-137.0,-150.0,-92.0,-47.0,72.0,80.0,-27.0,-92.0,-42.0,72.0,77.0,-20.0
32,2025-12-22 13:32:28,proposed,-118.0,-33.0,82.0,142.0,148.0,107.0,33.0,-72.0,-133.0,-146.0,-88.0,-43.0,72.0,80.0,-23.0,-88.0,-38.0,72.0,77.0,-16.0
32,2025-12-22 13:32:28,executed,-118.0,-33.0,82.0,142.0,148.0,107.0,33.0,-72.0,-133.0,-146.0,-88.0,-43.0,72.0,80.0,-23.0,-88.0,-38.0,72.0,77.0,-16.0
33,2025-12-22 13:33:05,proposed,-110.0,-30.0,78.0,135.0,140.0,100.0,30.0,-65.0,-125.0,-138.0,-80.0,-40.0,68.0,75.0,-20.0,-80.0,-35.0,68.0,72.0,-15.0
33,2025-12-22 13:33:05,executed,-110.0,-30.0,78.0,135.0,140.0,100.0,30.0,-65.0,-125.0,-138.0,-80.0,-40.0,68.0,75.0,-20.0,-80.0,-35.0,68.0,72.0,-15.0
34,2025-12-22 13:33:48,proposed,-102.0,-29.75,63.75,119.0,131.75,89.25,25.5,-59.5,-114.75,-127.5,-76.5,-38.25,55.25,68.0,-21.25,-76.5,-29.75,59.5,63.75,-17.0
34,2025-12-22 13:33:48,executed,-102.0,-29.75,63.75,119.0,131.75,89.25,25.5,-59.5,-114.75,-127.5,-76.5,-38.25,55.25,68.0,-21.25,-76.5,-29.75,59.5,63.75,-17.0
35,2025-12-22 13:34:27,proposed,-100.0,-25.0,60.0,110.0,120.0,90.0,20.0,-60.0,-100.0,-110.0,-70.0,-30.0,50.0,70.0,-15.0,-70.0,-25.0,55.0,65.0,-10.0
35,2025-12-22 13:34:27,executed,-100.0,-25.0,60.0,110.0,120.0,90.0,20.0,-60.0,-100.0,-110.0,-70.0,-30.0,50.0,70.0,-15.0,-70.0,-25.0,55.0,65.0,-10.0
36,2025-12-22 13:35:11,proposed,-125.0,-40.0,85.0,145.0,150.0,110.0,35.0,-75.0,-140.0,-155.0,-95.0,-50.0,70.0,85.0,-30.0,-95.0,-40.0,75.0,80.0,-25.0
36,2025-12-22 13:35:11,executed,-125.0,-40.0,85.0,145.0,150.0,110.0,35.0,-75.0,-140.0,-155.0,-95.0,-50.0,70.0,85.0,-30.0,-95.0,-40.0,75.0,80.0,-25.0
37,2025-12-22 13:35:47,proposed,-120.0,-35.0,80.0,140.0,150.0,105.0,35.0,-70.0,-135.0,-148.0,-90.0,-45.0,70.0,82.0,-25.0,-90.0,-40.0,70.0,75.0,-18.0
37,2025-12-22 13:35:47,executed,-120.0,-35.0,80.0,140.0,150.0,105.0,35.0,-70.0,-135.0,-148.0,-90.0,-45.0,70.0,82.0,-25.0,-90.0,-40.0,70.0,75.0,-18.0
38,2025-12-22 13:36:25,proposed,-118.0,-36.0,85.0,138.0,144.0,107.0,33.0,-72.0,-133.0,-142.0,-88.0,-43.0,75.0,80.0,-23.0,-88.0,-41.0,72.0,77.0,-19.0
38,2025-12-22 13:36:25,executed,-118.0,-36.0,85.0,138.0,144.0,107.0,33.0,-72.0,-133.0,-142.0,-88.0,-43.0,75.0,80.0,-23.0,-88.0,-41.0,72.0,77.0,-19.0
39,2025-12-22 13:37:15,proposed,-118.0,-34.5,79.2,140.0,152.7,105.2,31.8,-71.6,-133.1,-149.1,-88.6,-44.7,68.7,79.7,-23.4,-89.9,-35.5,70.6,76.5,-18.2
39,2025-12-22 13:37:15,executed,-118.0,-34.5,79.2,140.0,152.7,105.2,31.8,-71.6,-133.1,-149.1,-88.6,-44.7,68.7,79.7,-23.4,-89.9,-35.5,70.6,76.5,-18.2
40,2025-12-22 13:37:56,proposed,-115.64,-33.81,77.616,137.2,149.646,103.096,31.164,-70.168,-130.438,-146.118,-86.828,-43.806,67.326,78.106,-22.932,-88.102,-34.79,69.188,74.97,-17.836
40,2025-12-22 13:37:56,executed,-115.64,-33.81,77.616,137.2,149.646,103.096,31.164,-70.168,-130.438,-146.118,-86.828,-43.806,67.326,78.106,-22.932,-88.102,-34.79,69.188,74.97,-17.836
41,2025-12-22 13:42:09,proposed,-123.9,-36.225,83.16,147.0,160.335,110.46,33.39,-75.18,-139.755,-156.555,-93.03,-46.935,72.135,83.685,-24.57,-94.395,-37.275,74.13,80.325,-19.11
41,2025-12-22 13:42:09,executed,-123.9,-36.225,83.16,147.0,160.335,110.46,33.39,-75.18,-139.755,-156.555,-93.03,-46.935,72.135,83.685,-24.57,-94.395,-37.275,74.13,80.325,-19.11
42,2025-12-22 13:42:47,proposed,-160.0,-50.0,100.0,170.0,180.0,130.0,50.0,-90.0,-150.0,-170.0,-110.0,-60.0,80.0,100.0,-40.0,-110.0,-50.0,85.0,90.0,-35.0
42,2025-12-22 13:42:47,executed,-160.0,-50.0,100.0,170.0,180.0,130.0,50.0,-90.0,-150.0,-170.0,-110.0,-60.0,80.0,100.0,-40.0,-110.0,-50.0,85.0,90.0,-35.0
43,2025-12-22 13:43:31,proposed,-136.0,-42.5,85.0,144.5,153.0,110.5,42.5,-76.5,-127.5,-144.5,-93.5,-51.0,68.0,85.0,-34.0,-93.5,-42.5,72.25,76.5,-29.75
43,2025-12-22 13:43:31,executed,-136.0,-42.5,85.0,144.5,153.0,110.5,42.5,-76.5,-127.5,-144.5,-93.5,-51.0,68.0,85.0,-34.0,-93.5,-42.5,72.25,76.5,-29.75
44,2025-12-22 13:44:23,proposed,-143.575,-44.867,89.734,152.548,161.522,116.655,44.867,-80.761,-134.602,-152.548,-98.708,-53.841,71.788,89.734,-35.894,-98.708,-44.867,76.274,80.761,-31.407
44,2025-12-22 13:44:23,executed,-143.575,-44.867,89.734,152.548,161.522,116.655,44.867,-80.761,-134.602,-152.548,-98.708,-53.841,71.788,89.734,-35.894,-98.708,-44.867,76.274,80.761,-31.407
45,2025-12-22 13:45:14,proposed,-143.52,-44.85,89.7,152.49,161.46,116.61,44.85,-80.73,-134.55,-152.49,-98.67,-53.82,71.76,89.7,-35.88,-98.67,-44.85,76.245,80.73,-31.395
45,2025-12-22 13:45:14,executed,-143.52,-44.85,89.7,152.49,161.46,116.61,44.85,-80.73,-134.55,-152.49,-98.67,-53.82,71.76,89.7,-35.88,-98.67,-44.85,76.245,80.73,-31.395
46,2025-12-22 13:46:01,proposed,-152.0,-47.5,95.0,161.5,171.0,123.5,47.5,-85.5,-142.5,-161.5,-107.8,-58.8,78.4,98.0,-39.2,-107.8,-49.0,83.3,88.2,-34.3
46,2025-12-22 13:46:01,executed,-152.0,-47.5,95.0,161.5,171.0,123.5,47.5,-85.5,-142.5,-161.5,-107.8,-58.8,78.4,98.0,-39.2,-107.8,-49.0,83.3,88.2,-34.3
47,2025-12-22 13:46:54,proposed,-140.0,-40.0,80.0,150.0,170.0,120.0,45.0,-80.0,-140.0,-160.0,-100.0,-50.0,70.0,90.0,-30.0,-90.0,-40.0,75.0,80.0,-25.0
47,2025-12-22 13:46:54,executed,-140.0,-40.0,80.0,150.0,170.0,120.0,45.0,-80.0,-140.0,-160.0,-100.0,-50.0,70.0,90.0,-30.0,-90.0,-40.0,75.0,80.0,-25.0
48,2025-12-22 13:48:05,proposed,-144.0,-45.0,90.0,153.0,162.0,117.0,45.0,-81.0,-135.0,-153.0,-107.8,-58.8,78.4,98.0,-39.2,-107.8,-49.0,83.3,88.2,-34.3
48,2025-12-22 13:48:05,executed,-144.0,-45.0,90.0,153.0,162.0,117.0,45.0,-81.0,-135.0,-153.0,-107.8,-58.8,78.4,98.0,-39.2,-107.8,-49.0,83.3,88.2,-34.3
49,2025-12-22 13:49:02,proposed,-143.568,-44.865,89.73,152.541,161.514,116.649,44.865,-80.757,-134.595,-152.541,-110.0,-60.0,80.0,100.0,-40.0,-110.0,-50.0,85.0,90.0,-35.0
49,2025-12-22 13:49:03,executed,-143.568,-44.865,89.73,152.541,161.514,116.649,44.865,-80.757,-134.595,-152.541,-110.0,-60.0,80.0,100.0,-40.0,-110.0,-50.0,85.0,90.0,-35.0
50,2025-12-22 13:49:58,proposed,-143.28,-44.775,89.55,152.235,161.19,116.415,44.775,-80.595,-134.325,-152.235,-107.8,-58.8,78.4,98.0,-39.2,-107.8,-49.0,83.3,88.2,-34.3
50,2025-12-22 13:49:58,executed,-143.28,-44.775,89.55,152.235,161.19,116.415,44.775,-80.595,-134.325,-152.235,-107.8,-58.8,78.4,98.0,-39.2,-107.8,-49.0,83.3,88.2,-34.3
51,2025-12-22 13:51:08,proposed,-142.564,-44.551,89.102,151.474,160.384,115.833,44.551,-80.192,-133.653,-151.474,-108.878,-59.388,79.184,98.98,-39.592,-108.878,-49.49,84.133,89.082,-34.643
51,2025-12-22 13:51:08,executed,-142.564,-44.551,89.102,151.474,160.384,115.833,44.551,-80.192,-133.653,-151.474,-108.878,-59.388,79.184,98.98,-39.592,-108.878,-49.49,84.133,89.082,-34.643
52,2025-12-22 13:52:11,proposed,-146.0,-46.0,88.0,150.0,159.0,114.0,43.0,-81.0,-135.0,-153.0,-109.0,-58.0,80.0,100.0,-40.0,-109.0,-50.0,85.0,90.0,-35.0
52,2025-12-22 13:52:11,executed,-146.0,-46.0,88.0,150.0,159.0,114.0,43.0,-81.0,-135.0,-153.0,-109.0,-58.0,80.0,100.0,-40.0,-109.0,-50.0,85.0,90.0,-35.0
53,2025-12-22 13:53:00,proposed,-144.70246,-45.218365,90.43953,153.74609,162.79976,117.570595,45.218365,-81.39408,-135.658195,-153.74609,-110.51107,-60.27852,80.37126,100.4647,-40.18508,-110.51107,-50.23126,85.395195,90.41846,-35.162945
53,2025-12-22 13:53:00,executed,-144.70246,-45.218365,90.43953,153.74609,162.79976,117.570595,45.218365,-81.39408,-135.658195,-153.74609,-110.51107,-60.27852,80.37126,100.4647,-40.18508,-110.51107,-50.23126,85.395195,90.41846,-35.162945
54,2025-12-22 13:53:47,proposed,-139.71272,-43.65998,87.31996,148.44452,157.17632,113.51634,43.65998,-78.58816,-130.98004,-148.44452,-106.70044,-58.20024,77.60032,97.0004,-38.80016,-106.70044,-48.4902,82.44994,87.29996,-33.94014
54,2025-12-22 13:53:47,executed,-139.71272,-43.65998,87.31996,148.44452,157.17632,113.51634,43.65998,-78.58816,-130.98004,-148.44452,-106.70044,-58.20024,77.60032,97.0004,-38.80016,-106.70044,-48.4902,82.44994,87.29996,-33.94014
55,2025-12-22 13:54:42,proposed,-141.1098,-44.0966,88.1932,149.9289,158.7481,114.6515,44.0966,-79.3741,-132.2898,-149.9289,-107.7674,-58.7822,78.3763,97.9704,-39.1882,-107.7674,-48.9751,83.2744,88.173,-34.2795
