iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
135,2025-12-22 15:03:12,1541,57,3,5,15,1,20,13
136,2025-12-22 15:03:48,1541,57,3,5,15,1,20,13
137,2025-12-22 15:04:24,1541,57,3,5,15,1,20,13
138,2025-12-22 15:05:00,1541,57,3,5,15,1,20,13
139,2025-12-22 15:05:37,1541,57,3,5,15,1,20,13
140,2025-12-22 15:06:13,1541,57,3,5,15,1,20,13
141,2025-12-22 15:06:49,1541,57,3,5,15,1,20,13
142,2025-12-22 15:07:25,1541,57,3,5,15,1,20,13
143,2025-12-22 15:08:02,1541,57,3,5,15,1,20,13
144,2025-12-22 15:08:39,1541,57,3,5,15,1,20,13
145,2025-12-22 15:09:15,1541,57,3,5,15,1,20,13
146,2025-12-22 15:09:52,1541,57,3,5,15,1,20,13
147,2025-12-22 15:10:28,1541,57,3,5,15,1,20,13
148,2025-12-22 15:11:05,1541,57,3,5,15,1,20,13
149,2025-12-22 15:11:41,1541,57,3,5,15,1,20,13
150,2025-12-22 15:12:18,1541,57,3,5,15,1,20,13
151,2025-12-22 15:12:55,1541,57,3,5,15,1,20,13
152,2025-12-22 15:13:31,1541,57,3,5,15,1,20,13
153,2025-12-22 15:14:08,1541,57,3,5,15,1,20,13
154,2025-12-22 15:14:45,1541,57,3,5,15,1,20,13
155,2025-12-22 15:15:22,1541,57,3,5,15,1,20,13
156,2025-12-22 15:15:59,1541,57,3,5,15,1,20,13
157,2025-12-22 15:16:36,1541,57,3,5,15,1,20,13
158,2025-12-22 15:17:13,1541,57,3,5,15,1,20,13
159,2025-12-22 15:17:50,1541,57,3,5,15,1,20,13
160,2025-12-22 15:18:27,1541,57,3,5,15,1,20,13
161,2025-12-22 15:19:04,1541,57,3,5,15,1,20,13
162,2025-12-22 15:19:41,1541,57,3,5,15,1,20,13
163,2025-12-22 15:20:18,1541,57,3,5,15,1,20,13
164,2025-12-22 15:20:56,1541,57,3,5,15,1,20,13
165,2025-12-22 15:21:33,1541,57,3,5,15,1,20,13
166,2025-12-22 15:22:10,1541,57,3,5,15,1,20,13
167,2025-12-22 15:22:47,1541,57,3,5,15,1,20,13
168,2025-12-22 15:23:25,1541,57,3,5,15,1,20,13
169,2025-12-22 15:24:02,1541,57,3,5,15,1,20,13
170,2025-12-22 15:24:39,1541,57,3,5,15,1,20,13
171,2025-12-22 15:25:17,1541,57,3,5,15,1,20,13
172,2025-12-22 15:25:54,1541,57,3,5,15,1,20,13
173,2025-12-22 15:26:32,1541,57,3,5,15,1,20,13
174,2025-12-22 15:27:09,1541,57,3,5,15,1,20,13
175,2025-12-22 15:27:47,1541,57,3,5,15,1,20,13
176,2025-12-22 15:28:25,1541,57,3,5,15,1,20,13
