iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
30,2025-12-23 21:59:03,1571,89,15,14,12,16,16,16
31,2025-12-23 21:59:25,1571,94,13,16,12,19,16,18
32,2025-12-23 21:59:49,1571,87,10,13,14,17,17,16
33,2025-12-23 22:00:12,1571,108,11,25,11,22,19,20
34,2025-12-23 22:00:37,1571,132,17,30,20,16,26,23
35,2025-12-23 22:01:01,1571,98,14,18,12,18,19,17
36,2025-12-23 22:01:27,1571,83,15,12,13,14,17,12
37,2025-12-23 22:01:48,1571,99,11,18,13,20,15,22
38,2025-12-23 22:02:12,1571,81,12,9,15,17,16,12
39,2025-12-23 22:02:35,1571,98,7,22,14,26,16,13
40,2025-12-23 22:03:01,1571,74,13,8,11,15,18,9
41,2025-12-23 22:03:24,1571,95,16,12,12,15,31,9
42,2025-12-23 22:03:51,1571,93,9,17,9,30,18,10
43,2025-12-23 22:04:14,1571,77,16,8,12,13,17,11
44,2025-12-23 22:04:37,1571,118,15,21,11,22,21,28
45,2025-12-23 22:05:00,1571,83,12,11,10,20,19,11
46,2025-12-23 22:05:26,1571,84,21,8,10,13,21,11
47,2025-12-23 22:05:56,1571,79,13,9,8,19,17,13
48,2025-12-23 22:06:27,1571,81,12,8,14,17,18,12
49,2025-12-23 22:06:52,1571,86,13,10,17,19,15,12
50,2025-12-23 22:07:27,1571,105,16,22,11,21,18,17
51,2025-12-23 22:07:58,1571,89,17,12,10,14,23,13
52,2025-12-23 22:08:46,1571,90,13,12,11,22,20,12
53,2025-12-23 22:09:11,1571,73,7,10,13,14,18,11
54,2025-12-23 22:09:41,1571,91,13,16,15,14,18,15
55,2025-12-23 22:10:33,1571,86,21,13,10,12,21,9
56,2025-12-23 22:11:01,1571,83,12,17,12,13,14,15
57,2025-12-23 22:11:29,1571,94,11,17,11,21,18,16
58,2025-12-23 22:11:59,1571,144,26,25,7,24,31,31
59,2025-12-23 22:12:33,1571,89,13,14,11,17,20,14
60,2025-12-23 22:13:05,1571,78,8,11,17,17,13,12
61,2025-12-23 22:13:29,1571,107,14,21,13,17,18,24
62,2025-12-23 22:13:54,1571,88,14,14,6,19,19,16
63,2025-12-23 22:14:28,1571,125,21,21,11,25,23,24
64,2025-12-23 22:15:01,1571,81,11,8,12,14,13,23
65,2025-12-23 22:15:50,1571,80,13,12,9,17,17,12
66,2025-12-23 22:16:24,1571,87,12,9,13,19,16,18
67,2025-12-23 22:16:49,1571,148,24,22,24,23,25,30
68,2025-12-23 22:17:28,1571,140,23,26,11,24,25,31
69,2025-12-23 22:18:22,1571,74,11,10,9,18,16,10
70,2025-12-23 22:18:48,1571,92,10,17,12,18,16,19
71,2025-12-23 22:20:00,1571,105,29,30,8,1,17,20
72,2025-12-23 22:20:26,1571,148,24,22,24,23,25,30
73,2025-12-23 22:20:56,1571,95,19,12,14,18,18,14
74,2025-12-23 22:21:23,1571,83,13,14,8,16,20,12
75,2025-12-23 22:21:50,1571,76,12,9,13,15,16,11
76,2025-12-23 22:22:33,1571,82,12,12,10,16,23,9
77,2025-12-23 22:23:03,1571,85,11,12,16,17,19,10
78,2025-12-23 22:23:30,1571,94,12,17,12,20,20,13
79,2025-12-23 22:24:01,1571,94,20,17,9,14,17,17
80,2025-12-23 22:24:28,1571,101,14,21,12,19,16,19
81,2025-12-23 22:25:25,1571,84,15,8,15,18,16,12
82,2025-12-23 22:25:52,1571,88,15,14,11,18,17,13
83,2025-12-23 22:26:25,1571,125,19,22,8,24,23,29
84,2025-12-23 22:27:07,1571,104,13,25,11,18,20,17
85,2025-12-23 22:27:39,1571,76,13,8,10,17,21,7
86,2025-12-23 22:28:11,1571,101,14,18,11,23,16,19
87,2025-12-23 22:28:38,1571,81,13,15,8,16,17,12
88,2025-12-23 22:29:01,1571,128,16,30,7,25,18,32
89,2025-12-23 22:29:29,1571,100,21,19,9,17,16,18
90,2025-12-23 22:30:35,1571,122,16,27,7,23,23,26
91,2025-12-23 22:31:12,1571,84,11,11,13,17,21,11
92,2025-12-23 22:31:59,1571,113,17,24,9,23,16,24
93,2025-12-23 22:32:36,1571,129,18,27,12,18,22,32
94,2025-12-23 22:33:10,1571,85,13,10,13,19,21,9
95,2025-12-23 22:33:54,1571,91,9,15,14,22,22,9
96,2025-12-23 22:34:34,1571,82,15,10,12,17,16,12
97,2025-12-23 22:35:09,1571,96,10,23,10,19,18,16
98,2025-12-23 22:35:47,1571,78,12,14,13,13,13,13
99,2025-12-23 22:36:14,1571,95,14,21,12,17,12,19
100,2025-12-23 22:36:42,1571,96,14,16,14,19,16,17
101,2025-12-23 22:37:18,1571,76,9,11,9,21,16,10
102,2025-12-23 22:37:53,1571,107,12,26,13,21,16,19
