iter,step,x,y,z,error_m,timestamp
-7,2771,0.2290148539481263,-0.21970868241939034,0.51,0.003952002049641414,2026-01-11 15-53-43
-7,2772,0.23169631658323905,-0.21750439161801302,0.51,0.0036529535927716707,2026-01-11 15-53-43
-7,2773,0.23437217091898796,-0.21529949054615496,0.51,0.003235342088947168,2026-01-11 15-53-43
-7,2774,0.23704277066237917,-0.2130937007120792,0.51,0.0028441769636605367,2026-01-11 15-53-43
-7,2775,0.23970846775473953,-0.21088674549944156,0.51,0.002475335915987322,2026-01-11 15-53-43
-7,2776,0.24236961178694572,-0.2086783506764969,0.51,0.002212068795753959,2026-01-11 15-53-43
-7,2777,0.24502654941850166,-0.2064682449025624,0.51,0.001867248593855805,2026-01-11 15-53-43
-7,2778,0.24767962380120326,-0.20425616023106333,0.51,0.0015136938782908558,2026-01-11 15-53-43
-6,2722,0.09270793597544112,-0.27871932657662385,0.51,0.00324930283338147,2026-01-11 15-54-07
-6,2723,0.09627148543043607,-0.2759575242845965,0.51,0.0054757868667443645,2026-01-11 15-54-07
-6,2724,0.09981421087810669,-0.2732065942523785,0.51,0.007679354437616743,2026-01-11 15-54-07
-6,2725,0.10333575715406101,-0.27046680084114094,0.51,0.009833421723299802,2026-01-11 15-54-07
-6,2726,0.10683579015694929,-0.2677383907841593,0.51,0.01194112997651406,2026-01-11 15-54-07
-6,2727,0.1103139968406591,-0.26502159321223145,0.51,0.0140381291080718,2026-01-11 15-54-07
-6,2728,0.11377008517902895,-0.2623166197013991,0.51,0.01609115637923234,2026-01-11 15-54-07
-6,2729,0.11720378410374967,-0.25962366434251016,0.51,0.01809835401252434,2026-01-11 15-54-07
-6,2730,0.12061484341615157,-0.25694290383214036,0.51,0.020062977349345673,2026-01-11 15-54-07
-6,2731,0.12400303367360022,-0.254274497584373,0.51,0.02198443175926166,2026-01-11 15-54-08
-6,2732,0.1273681460512455,-0.25161858786291924,0.51,0.023887324881095698,2026-01-11 15-54-08
-6,2733,0.13070999217988755,-0.24897529993304732,0.51,0.02574886473022698,2026-01-11 15-54-08
-6,2734,0.13402840396073937,-0.24634474223277622,0.51,0.02756838920622031,2026-01-11 15-54-08
-6,2735,0.13732323335787888,-0.2437270065627798,0.51,0.029349748464529365,2026-01-11 15-54-08
-6,2736,0.140594352169194,-0.24112216829443803,0.51,0.01555284339143857,2026-01-11 15-54-08
-6,2737,0.1438416517766322,-0.2385302865954662,0.51,0.016427676495120887,2026-01-11 15-54-08
-6,2738,0.14706504287657174,-0.23595140467254722,0.51,0.017292371037456636,2026-01-11 15-54-08
-6,2739,0.1502644551911355,-0.23338555003038886,0.51,0.018133348730589895,2026-01-11 15-54-08
-6,2740,0.1534398371612685,-0.23083273474662613,0.51,0.018953987541587752,2026-01-11 15-54-08
-6,2741,0.15659115562240125,-0.2282929557619875,0.51,0.01975508487566939,2026-01-11 15-54-09
-6,2742,0.1597183954635168,-0.22576619518514424,0.51,0.020533056446958287,2026-01-11 15-54-09
-6,2743,0.16282155927043612,-0.2232524206116643,0.51,0.02127912570048219,2026-01-11 15-54-09
-6,2744,0.16590066695413075,-0.22075158545649332,0.51,0.022067161889362398,2026-01-11 15-54-09
-6,2745,0.16895575536486374,-0.2182636292993894,0.51,0.022811653454436066,2026-01-11 15-54-09
-6,2746,0.1719868778929524,-0.215788478242742,0.51,0.023535628636982543,2026-01-11 15-54-09
-6,2747,0.1749941040569363,-0.2133260452812093,0.51,0.024222806385616948,2026-01-11 15-54-09
-6,2748,0.17797751907992396,-0.21087623068261363,0.51,0.02489791173197548,2026-01-11 15-54-09
-6,2749,0.1809372234548799,-0.2084389223795397,0.51,0.02555268638574578,2026-01-11 15-54-09
-6,2750,0.18387333249960244,-0.20601399637108553,0.51,0.026186786703555832,2026-01-11 15-54-09
-6,2751,0.18678597590212956,-0.2036013171342217,0.51,0.02679983888381953,2026-01-11 15-54-10
-6,2752,0.1896752972572977,-0.20120073804421998,0.51,0.0273929432109554,2026-01-11 15-54-10
-6,2753,0.19254145359516484,-0.19881210180361794,0.51,0.027959763264391795,2026-01-11 15-54-10
-6,2754,0.19538461490199605,-0.19643524087919104,0.51,0.028503945373041784,2026-01-11 15-54-10
-6,2755,0.19820496363449616,-0.19406997794640907,0.51,0.02902113903395436,2026-01-11 15-54-10
-6,2756,0.2010026942279608,-0.19171612634085827,0.51,0.01967903312793312,2026-01-11 15-54-10
-6,2757,0.20377801259900347,-0.18937349051611463,0.51,0.02004501057455228,2026-01-11 15-54-10
-6,2758,0.20653113564350395,-0.18704186650755755,0.51,0.020398253128131528,2026-01-11 15-54-10
-6,2759,0.20926229073040956,-0.1847210424016164,0.51,0.020733866527749698,2026-01-11 15-54-10
-6,2760,0.2119717151920091,-0.18241079880994485,0.51,0.021059171929684352,2026-01-11 15-54-11
-6,2761,0.214659655811287,-0.18011090934801996,0.51,0.021371358145227445,2026-01-11 15-54-11
-6,2762,0.21732636830695357,-0.17782114111766434,0.51,0.021663991918289383,2026-01-11 15-54-11
-6,2763,0.2199721168167367,-0.17554125519298983,0.51,0.021946905066659632,2026-01-11 15-54-11
-6,2764,0.22259717337950927,-0.17327100710926163,0.51,0.022212914633364614,2026-01-11 15-54-11
-6,2765,0.22520181741681727,-0.17101014735418066,0.51,0.022462132950788746,2026-01-11 15-54-11
-6,2766,0.22778633521436437,-0.16875842186107995,0.51,0.022664807645074423,2026-01-11 15-54-11
-6,2767,0.23035101940399982,-0.16651557250352947,0.51,0.022869586069504677,2026-01-11 15-54-11
-6,2768,0.23289616844674904,-0.16428133759083996,0.51,0.023048939809675362,2026-01-11 15-54-11
-6,2769,0.23542208611741872,-0.16205545236395333,0.51,0.023215980820522363,2026-01-11 15-54-11
-6,2770,0.23792908099130192,-0.15983764949120247,0.51,0.0233651409550698,2026-01-11 15-54-12
-6,2771,0.24041746593350247,-0.15762765956341893,0.51,0.023484117776732597,2026-01-11 15-54-12
-6,2772,0.24288755759139247,-0.1554252115878614,0.51,0.023590676691225044,2026-01-11 15-54-12
-6,2773,0.24533967589071198,-0.153230033480432,0.51,0.02360675528255528,2026-01-11 15-54-12
-6,2774,0.24777414353581562,-0.1510418525556415,0.51,0.023626522762888895,2026-01-11 15-54-12
-6,2775,0.25019128551456665,-0.1488603960137785,0.51,0.023607706357002173,2026-01-11 15-54-12
-6,2776,0.2525914286083759,-0.14668539142472964,0.51,0.02357008908881632,2026-01-11 15-54-12
-6,2777,0.25497490090787944,-0.144516567207893,0.51,0.0234849661949171,2026-01-11 15-54-12
-6,2778,0.25734203133474576,-0.14235365310761874,0.51,0.023429434326001777,2026-01-11 15-54-12
-6,2779,0.2596931491701013,-0.14019638066360504,0.51,0.02325359327765689,2026-01-11 15-54-13
-6,2780,0.26202858359005915,-0.13804448367567063,0.51,0.023008522985322324,2026-01-11 15-54-13
-6,2781,0.2643486632088345,-0.13589769866231957,0.51,0.022668527160811597,2026-01-11 15-54-13
-6,2782,0.26665371562992624,-0.1337557653125079,0.51,0.02230535431083122,2026-01-11 15-54-13
-6,2783,0.2689440670058427,-0.13161842693001716,0.51,0.021839806186332543,2026-01-11 15-54-13
-6,2784,0.271220041606845,-0.1294854308698351,0.51,0.02127930636434148,2026-01-11 15-54-13
-6,2785,0.2734819613991782,-0.12735652896594082,0.51,0.02063225435851325,2026-01-11 15-54-13
-6,2786,0.2757301456332579,-0.1252314779498888,0.51,0.019795592101826014,2026-01-11 15-54-13
-6,2787,0.2779649104422726,-0.12311003985958503,0.51,0.018871574344630535,2026-01-11 15-54-13
-6,2788,0.2801865684516595,-0.12099198243764862,0.51,0.01789013368145249,2026-01-11 15-54-13
-6,2789,0.28239542839990395,-0.11887707951875269,0.51,0.01669396913542553,2026-01-11 15-54-14
-6,2790,0.2845917947711063,-0.11676511140534195,0.51,0.02287226169173165,2026-01-11 15-54-14
-6,2791,0.28677596743975253,-0.11465586523112799,0.51,0.019517839659707503,2026-01-11 15-54-14
-6,2792,0.28894824132811553,-0.11254913531176962,0.51,0.015150878631306297,2026-01-11 15-54-14
-6,2793,0.29110890607670464,-0.11044472348215303,0.51,0.007795775339099916,2026-01-11 15-54-14
-6,2794,0.29325824572816966,-0.10834243941969655,0.51,0.0026777868872700054,2026-01-11 15-54-14
-5,2727,0.09485685681215382,-0.26046176099526674,0.51,0.002600424406927329,2026-01-11 15-54-36
-5,2728,0.09883020037160313,-0.25713086747680103,0.51,0.0047255303103307215,2026-01-11 15-54-36
-5,2729,0.10277816304015391,-0.2538192190509817,0.51,0.006407829297039992,2026-01-11 15-54-36
-5,2730,0.10670043505492495,-0.25052721664802935,0.51,0.007874745704551668,2026-01-11 15-54-36
-5,2731,0.11059673103262128,-0.24725523702733476,0.51,0.008949172173461332,2026-01-11 15-54-36
-5,2732,0.11446678980618462,-0.2440036329879533,0.51,0.009392297970604365,2026-01-11 15-54-36
-5,2733,0.11831037423380522,-0.24077273360176663,0.51,0.009320276699926909,2026-01-11 15-54-36
-5,2734,0.12212727098120449,-0.23756284446851253,0.51,0.00864913980953811,2026-01-11 15-54-36
-5,2735,0.12591729027811252,-0.2343742479918715,0.51,0.007633670502445019,2026-01-11 15-54-36
-5,2736,0.12968026564987736,-0.23120720367578826,0.51,0.0056231521605331816,2026-01-11 15-54-37
-5,2737,0.13341605362515202,-0.22806194844019967,0.51,0.0010667614560701763,2026-01-11 15-54-37
