iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19
-14,2026-01-11 15-51-11,executed,-5.656417575190293,60.58974362029315,86.90013756274722,77.89406325727293,61.698969757228326,7.342124969870195,-51.34471195542653,-76.8749597460762,-77.5748136860025,-60.77689715665356,31.237756816521458,31.300696028655448,17.13615592953757,-9.033929203622263,-27.845656766357997,-31.196809965322203,-29.621211753165397,-14.710116899747968,9.68631276570321,28.090055477922764
-13,2026-01-11 15-51-29,proposed,-1.1930937964898352,77.28094413037289,84.25733794450944,68.21571396353514,62.29085401020022,22.48832486167921,-47.976007515953356,-79.898646765754,-85.96123172175876,-65.95420966696359,33.77283545449227,6.4536561682674645,10.62195724849133,-26.788620723717912,-25.502798496144187,-18.802811376676686,-36.124554502621216,-17.372266158925832,4.2991150576887165,32.29746076153152
-13,2026-01-11 15-51-29,executed,-1.1930937964898352,77.28094413037289,84.25733794450944,68.21571396353514,62.29085401020022,22.48832486167921,-47.976007515953356,-79.898646765754,-85.96123172175876,-65.95420966696359,33.77283545449227,6.4536561682674645,10.62195724849133,-26.788620723717912,-25.502798496144187,-18.802811376676686,-36.124554502621216,-17.372266158925832,4.2991150576887165,32.29746076153152
-12,2026-01-11 15-51-47,proposed,-5.367915059535365,84.34126509190135,103.41718496975915,46.798159006235124,69.48142291224892,27.1590510176574,-40.30878219744775,-71.07855231501432,-77.87372512857928,-75.42585813956607,32.482451114092605,0.14505177880716857,-3.762271112271769,-20.266571264472457,-15.653342441234596,-30.24687541349205,-32.25619002826186,-13.106417207440824,25.363727825725128,30.318805459536726
-12,2026-01-11 15-51-47,executed,-5.367915059535365,84.34126509190135,103.41718496975915,46.798159006235124,69.48142291224892,27.1590510176574,-40.30878219744775,-71.07855231501432,-77.87372512857928,-75.42585813956607,32.482451114092605,0.14505177880716857,-3.762271112271769,-20.266571264472457,-15.653342441234596,-30.24687541349205,-32.25619002826186,-13.106417207440824,25.363727825725128,30.318805459536726
-11,2026-01-11 15-52-05,proposed,-18.00844170729939,99.62031860828574,93.71007558967055,51.50375516509938,68.4744557475337,30.19698286491864,-57.568406481401425,-55.22759862485891,-76.53075919730317,-86.49441280598482,48.26470660567195,1.2200312067374814,-11.402749379064577,-28.018456358134003,-1.8148707866421105,-22.64302456392919,-35.11264516697473,-7.722742441801271,4.524761504669499,39.69662256049486
-11,2026-01-11 15-52-05,executed,-18.00844170729939,99.62031860828574,93.71007558967055,51.50375516509938,68.4744557475337,30.19698286491864,-57.568406481401425,-55.22759862485891,-76.53075919730317,-86.49441280598482,48.26470660567195,1.2200312067374814,-11.402749379064577,-28.018456358134003,-1.8148707866421105,-22.64302456392919,-35.11264516697473,-7.722742441801271,4.524761504669499,39.69662256049486
-10,2026-01-11 15-52-24,proposed,-22.156013849815295,96.2866319216108,94.52099544531886,43.59348564085611,66.28845903501212,22.565014431030285,-65.33960892845312,-36.73403339812289,-83.58676230576394,-87.35483314167433,51.14403961795526,-0.09383400817053533,-21.23019090388581,-37.206369225488615,10.179474116621732,-26.056766977202045,-52.69871827739867,-7.211567742457926,-1.1945284129703762,32.69096214704441
-10,2026-01-11 15-52-24,executed,-22.156013849815295,96.2866319216108,94.52099544531886,43.59348564085611,66.28845903501212,22.565014431030285,-65.33960892845312,-36.73403339812289,-83.58676230576394,-87.35483314167433,51.14403961795526,-0.09383400817053533,-21.23019090388581,-37.206369225488615,10.179474116621732,-26.056766977202045,-52.69871827739867,-7.211567742457926,-1.1945284129703762,32.69096214704441
-9,2026-01-11 15-52-42,proposed,-25.64495835970955,106.1236662551288,100.33022375249027,44.29633004943061,74.06378579990896,28.38460188308447,-50.62170366094759,-20.102223309250892,-86.19853351903593,-94.24160127070517,44.19480699444249,19.310400587823686,-3.176038999957626,-32.64323070491194,4.431353717655416,-24.914961942315223,-37.56291058724782,-3.7002493385901785,-2.083860552175268,41.860504429323456
-9,2026-01-11 15-52-42,executed,100.5349992637341,144.13443444322206,127.54568465722288,49.82261939786328,-31.462729912523336,-100.27639416463498,-130.79259222759148,-111.35643037003096,-49.391862842468704,31.433493170270204,18.479876234147312,70.77536470344036,93.13928859126779,72.61378270335481,33.37631138727871,-18.34407060610514,-63.06285914269119,-83.69974515945516,-72.3721402152333,-33.40637771546406
-8,2026-01-11 15-53-06,proposed,97.34646421265279,128.10462888561787,112.19350594820085,44.118610449614565,-33.63001292448206,-97.7276511578674,-132.28709159831033,-91.2486046339582,-50.359704425567855,35.65550977508474,16.225260600137336,64.39593377132248,92.97642555431037,83.05595048714646,22.52750810093805,-40.403318877693216,-72.57504919496401,-75.37001328404827,-82.37422187454735,-29.97175027031817
-8,2026-01-11 15-53-06,executed,97.34646421265279,128.10462888561787,112.19350594820085,44.118610449614565,-33.63001292448206,-97.7276511578674,-132.28709159831033,-91.2486046339582,-50.359704425567855,35.65550977508474,16.225260600137336,64.39593377132248,92.97642555431037,83.05595048714646,22.52750810093805,-40.403318877693216,-72.57504919496401,-75.37001328404827,-82.37422187454735,-29.97175027031817
-7,2026-01-11 15-53-29,proposed,99.78481521893012,120.63144707022883,96.58173600235212,39.476079231719865,-37.15063636483552,-110.54256992628365,-129.39409919994748,-81.44831958571493,-45.58046220167709,40.16369110760962,23.749695095203037,59.29021583502014,85.91890418311058,78.81277796268577,20.205886841934984,-22.25191411472089,-93.52254285604353,-65.01045214721456,-96.71562849762952,-32.75403724480399
-7,2026-01-11 15-53-29,executed,99.78481521893012,120.63144707022883,96.58173600235212,39.476079231719865,-37.15063636483552,-110.54256992628365,-129.39409919994748,-81.44831958571493,-45.58046220167709,40.16369110760962,23.749695095203037,59.29021583502014,85.91890418311058,78.81277796268577,20.205886841934984,-22.25191411472089,-93.52254285604353,-65.01045214721456,-96.71562849762952,-32.75403724480399
-6,2026-01-11 15-53-54,proposed,80.88744811805158,116.49552525487624,88.92147591947432,30.234812565164894,-51.366614712511044,-102.4900100447025,-117.90548159005874,-69.75403561251913,-53.60055503733088,47.38846751757927,24.279565457529973,47.47501424098206,79.15739258934869,77.15051205244836,24.880238756445117,-18.914723023311293,-102.01912107002184,-64.32362459612501,-96.52980876501816,-19.598706391057206
-6,2026-01-11 15-53-54,executed,80.88744811805158,116.49552525487624,88.92147591947432,30.234812565164894,-51.366614712511044,-102.4900100447025,-117.90548159005874,-69.75403561251913,-53.60055503733088,47.38846751757927,24.279565457529973,47.47501424098206,79.15739258934869,77.15051205244836,24.880238756445117,-18.914723023311293,-102.01912107002184,-64.32362459612501,-96.52980876501816,-19.598706391057206
-5,2026-01-11 15-54-24,proposed,87.6515807755963,131.70651711421542,83.80271346898418,41.73675891894084,-57.27378277887024,-110.17766256116435,-121.25557325056182,-68.82404117717404,-67.37608615745172,49.66763718016811,18.377919160961564,34.505615335075866,63.17680465166722,74.17642193111273,10.364659268547511,-20.913340943445633,-107.54657736423022,-44.73902689881453,-113.57814785696635,-10.464416011013302
-5,2026-01-11 15-54-24,executed,87.6515807755963,131.70651711421542,83.80271346898418,41.73675891894084,-57.27378277887024,-110.17766256116435,-121.25557325056182,-68.82404117717404,-67.37608615745172,49.66763718016811,18.377919160961564,34.505615335075866,63.17680465166722,74.17642193111273,10.364659268547511,-20.913340943445633,-107.54657736423022,-44.73902689881453,-113.57814785696635,-10.464416011013302
-4,2026-01-11 15-54-48,proposed,87.10694465222133,138.44959777775034,87.2691837285685,28.73329720940071,-42.08866399012262,-100.2794255058142,-118.47876427919854,-73.30993472012477,-57.75642372221202,41.391850788104875,23.724489814301947,46.78947722296448,68.37272798589542,73.54287374087419,10.01672569515792,-20.457685472483977,-93.06632604750594,-25.80397156811402,-109.54782480785583,-8.540155138545728
-4,2026-01-11 15-54-48,executed,-58.46560834482471,-91.98415124024895,-71.66271612246672,-3.036718373968982,54.67776079184759,81.98090486561921,59.428142627951196,30.027441119579453,0.5826515027248842,-28.86261082213831,-16.546936512444777,-72.72840830835749,-94.61260549520783,-84.88391724658294,-83.69658246653621,-65.4586791188682,-18.439074566626118,32.13686907270614,64.92010657660624,34.24921015478251
-3,2026-01-11 15-55-06,proposed,-48.37855186365731,-95.21538476100707,-70.38525196955497,-0.2389892521704291,67.56507657501425,98.23386799793681,54.73623861206344,17.533438111463248,-2.02160087945408,-30.338114850605102,-21.3487627635099,-89.8126614890463,-83.59377614389861,-85.3848160158221,-58.277175919399205,-53.36225567281733,0.9516773831485104,29.164762104629613,78.1292368776704,34.44656925938258
-3,2026-01-11 15-55-06,executed,-48.37855186365731,-95.21538476100707,-70.38525196955497,-0.2389892521704291,67.56507657501425,98.23386799793681,54.73623861206344,17.533438111463248,-2.02160087945408,-30.338114850605102,-21.3487627635099,-89.8126614890463,-83.59377614389861,-85.3848160158221,-58.277175919399205,-53.36225567281733,0.9516773831485104,29.164762104629613,78.1292368776704,34.44656925938258
-2,2026-01-11 15-55-25,proposed,-34.33015620343836,-93.00417434860753,-71.83852503486094,0.9930024347342656,73.62534631407145,122.46156814291803,35.57015320579755,-6.691832789537596,4.4413412960684475,-28.323108483344203,-22.915894587328932,-82.09220385000135,-97.16987535192621,-78.36764221816168,-47.74392931875829,-50.66318645278841,-8.756865337964452,39.64357998038946,90.32104689071159,33.92976943006705
-2,2026-01-11 15-55-25,executed,-34.33015620343836,-93.00417434860753,-71.83852503486094,0.9930024347342656,73.62534631407145,122.46156814291803,35.57015320579755,-6.691832789537596,4.4413412960684475,-28.323108483344203,-22.915894587328932,-82.09220385000135,-97.16987535192621,-78.36764221816168,-47.74392931875829,-50.66318645278841,-8.756865337964452,39.64357998038946,90.32104689071159,33.92976943006705
-1,2026-01-11 15-55-43,proposed,-40.40563317555062,-94.26553849467179,-78.6845886219073,10.280149920668805,55.181335973568665,117.79154390214694,58.495056637313056,-1.8037322455818137,11.544011202675083,-17.767764051102702,-22.375163583871082,-79.51266968658165,-91.28705885489444,-69.51519983203524,-57.91399956082722,-52.000116765621684,-13.138720351287859,44.57801492467117,88.33095569222846,21.179933356845577
-1,2026-01-11 15-55-43,executed,-40.40563317555062,-94.26553849467179,-78.6845886219073,10.280149920668805,55.181335973568665,117.79154390214694,58.495056637313056,-1.8037322455818137,11.544011202675083,-17.767764051102702,-22.375163583871082,-79.51266968658165,-91.28705885489444,-69.51519983203524,-57.91399956082722,-52.000116765621684,-13.138720351287859,44.57801492467117,88.33095569222846,21.179933356845577
0,2026-01-11 15-56-01,proposed,-43.11275640622382,-93.21705796857438,-76.17931046467157,1.0281502678880372,60.852772576427725,107.38974174131756,56.95829712273368,6.094785857886377,-0.718147261743459,-27.247833928237288,-28.071703003171727,-89.28417183355937,-98.99337596672994,-69.85231274657009,-68.24259201248853,-40.57584299879015,-19.236500428162586,59.272178793437874,103.2577440596118,28.251185635737762
0,2026-01-11 15-56-01,executed,-43.11275640622382,-93.21705796857438,-76.17931046467157,1.0281502678880372,60.852772576427725,107.38974174131756,56.95829712273368,6.094785857886377,-0.718147261743459,-27.247833928237288,-28.071703003171727,-89.28417183355937,-98.99337596672994,-69.85231274657009,-68.24259201248853,-40.57584299879015,-19.236500428162586,59.272178793437874,103.2577440596118,28.251185635737762
1,2026-01-11 15-57-05,proposed,-37.7078,-95.2548,-73.3786,5.3221,57.3314,113.2696,59.7749,-0.9381,-0.0253,-26.1245,-30.6987,-86.9495,-101.041,-71.0419,-66.8968,-45.7611,-16.6578,49.8239,91.9385,26.3884
1,2026-01-11 15-57-05,executed,-37.7078,-95.2548,-73.3786,5.3221,57.3314,113.2696,59.7749,-0.9381,-0.0253,-26.1245,-30.6987,-86.9495,-101.041,-71.0419,-66.8968,-45.7611,-16.6578,49.8239,91.9385,26.3884
2,2026-01-11 15-57-36,proposed,-37.7078,-95.2548,-73.3786,5.3221,57.3314,113.2696,59.7749,-0.9381,-0.0253,-26.1245,-30.6987,-86.9495,-101.041,-71.0419,-66.8968,-45.7611,-16.6578,49.8239,91.9385,26.3884
2,2026-01-11 15-57-36,executed,-37.7078,-95.2548,-73.3786,5.3221,57.3314,113.2696,59.7749,-0.9381,-0.0253,-26.1245,-30.6987,-86.9495,-101.041,-71.0419,-66.8968,-45.7611,-16.6578,49.8239,91.9385,26.3884
3,2026-01-11 15-58-24,proposed,3.0,-37.7078,-95.2548,-73.3786,3.0,55.0,110.0,58.0,-0.9381,-0.0253,-26.1245,-30.6987,-86.9495,-101.041,-71.0419,-66.8968,-45.7611,-16.6578,45.0,88.0
3,2026-01-11 15-58-24,executed,3.0,-37.7078,-95.2548,-73.3786,3.0,55.0,110.0,58.0,-0.9381,-0.0253,-26.1245,-30.6987,-86.9495,-101.041,-71.0419,-66.8968,-45.7611,-16.6578,45.0,88.0
