iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
100,2025-10-12 03:04:12,1571,99,17,16,17,14,11,24
101,2025-10-12 03:05:10,1571,84,9,15,15,13,8,24
102,2025-10-12 03:06:05,1571,99,23,12,15,17,10,22
103,2025-10-12 03:07:07,1571,93,16,14,15,13,9,26
104,2025-10-12 03:08:06,1571,100,22,13,16,17,10,22
105,2025-10-12 03:09:22,918,98,17,11,22,22,10,16
106,2025-10-12 03:10:19,1571,99,17,11,21,16,9,25
107,2025-10-12 03:11:27,953,94,16,15,18,19,13,13
108,2025-10-12 03:12:20,1571,98,17,11,15,23,9,23
109,2025-10-12 03:13:15,1571,100,18,13,18,16,11,24
110,2025-10-12 03:14:36,54,95,18,10,12,21,16,18
111,2025-10-12 03:15:48,1063,95,16,15,16,16,10,22
112,2025-10-12 03:16:48,1571,92,14,13,18,10,8,29
113,2025-10-12 03:17:48,1571,99,20,11,15,15,9,29
114,2025-10-12 03:18:51,1571,95,14,13,18,12,8,30
115,2025-10-12 03:19:50,1571,99,23,12,15,17,10,22
116,2025-10-12 03:20:50,1571,100,18,13,18,16,11,24
117,2025-10-12 03:22:09,959,97,22,12,17,16,11,19
118,2025-10-12 03:23:05,1571,97,15,10,24,22,9,17
119,2025-10-12 03:24:08,1571,100,18,13,18,16,11,24
120,2025-10-12 03:25:03,1571,100,21,11,17,18,9,24
121,2025-10-12 03:26:03,1571,100,16,11,21,20,8,24
122,2025-10-12 03:27:06,1571,100,18,13,18,16,11,24
123,2025-10-12 03:28:04,1571,100,18,11,19,20,9,23
124,2025-10-12 03:29:03,1571,100,20,14,21,14,12,19
125,2025-10-12 03:30:03,1571,100,22,12,17,17,9,23
126,2025-10-12 03:31:18,935,84,18,19,21,8,18,0
127,2025-10-12 03:32:14,1571,95,16,12,14,20,11,22
128,2025-10-12 03:33:12,1571,98,16,13,23,21,9,16
129,2025-10-12 03:34:06,1571,98,23,12,16,16,9,22
130,2025-10-12 03:35:08,1571,99,23,12,15,17,10,22
131,2025-10-12 03:36:03,1571,100,16,11,21,22,8,22
132,2025-10-12 03:37:05,1571,100,22,12,17,17,9,23
133,2025-10-12 03:38:05,1571,100,16,12,26,14,9,23
134,2025-10-12 03:39:05,1571,100,16,11,21,20,10,22
135,2025-10-12 03:40:24,642,91,20,11,15,15,9,21
136,2025-10-12 03:41:33,931,97,16,11,24,19,9,18
137,2025-10-12 03:42:35,1571,100,16,16,13,16,15,24
138,2025-10-12 03:43:41,1356,99,17,11,19,19,9,24
139,2025-10-12 03:44:52,1048,92,16,11,15,20,18,12
140,2025-10-12 03:45:52,1571,98,17,8,23,22,9,19
141,2025-10-12 03:46:51,1571,98,23,12,16,16,9,22
142,2025-10-12 03:47:55,1571,100,20,14,21,14,11,20
143,2025-10-12 03:48:56,1571,100,22,12,17,17,9,23
144,2025-10-12 03:49:56,1571,96,15,13,10,20,19,19
145,2025-10-12 03:50:59,1571,95,16,11,12,18,15,23
146,2025-10-12 03:52:32,238,94,16,13,21,14,10,20
147,2025-10-12 03:53:34,1571,97,19,14,18,15,16,15
148,2025-10-12 03:54:37,1571,96,15,11,22,19,10,19
149,2025-10-12 03:55:39,1571,100,18,13,18,16,11,24
150,2025-10-12 03:56:40,1571,99,19,16,18,14,14,18
