step,x,y,z
80,-0.828,0.25,0.54
81,-0.828,0.2533333333333333,0.54
82,-0.822,0.26,0.54
83,-0.816,0.26,0.54
84,-0.8099999999999999,0.2633333333333333,0.54
85,-0.8039999999999999,0.26666666666666666,0.54
86,-0.7979999999999999,0.27,0.54
87,-0.7919999999999999,0.27,0.54
88,-0.786,0.27,0.54
89,-0.774,0.2733333333333333,0.54
90,-0.768,0.2733333333333333,0.54
91,-0.756,0.2733333333333333,0.54
92,-0.75,0.2733333333333333,0.54
93,-0.738,0.2733333333333333,0.54
94,-0.726,0.2733333333333333,0.54
95,-0.714,0.2733333333333333,0.54
96,-0.702,0.2733333333333333,0.54
97,-0.696,0.2733333333333333,0.54
98,-0.6839999999999999,0.2733333333333333,0.54
99,-0.6719999999999999,0.2733333333333333,0.54
100,-0.6599999999999999,0.2733333333333333,0.54
101,-0.6479999999999999,0.2733333333333333,0.54
102,-0.636,0.2733333333333333,0.54
103,-0.63,0.2733333333333333,0.54
104,-0.618,0.2733333333333333,0.54
105,-0.606,0.2733333333333333,0.54
106,-0.6,0.2733333333333333,0.54
107,-0.594,0.2733333333333333,0.54
108,-0.588,0.2733333333333333,0.54
109,-0.582,0.2733333333333333,0.54
110,-0.576,0.2733333333333333,0.54
111,-0.57,0.2733333333333333,0.54
112,-0.5519999999999999,0.27,0.54
113,-0.5459999999999999,0.27,0.54
114,-0.5339999999999999,0.27,0.54
115,-0.516,0.26666666666666666,0.54
116,-0.504,0.2633333333333333,0.54
117,-0.498,0.2633333333333333,0.54
118,-0.48,0.26,0.54
119,-0.46799999999999997,0.25666666666666665,0.54
120,-0.45599999999999996,0.2533333333333333,0.54
121,-0.43799999999999994,0.25,0.54
122,-0.42599999999999993,0.24666666666666665,0.54
123,-0.4079999999999999,0.24333333333333335,0.54
124,-0.3959999999999999,0.24,0.54
125,-0.3899999999999999,0.2366666666666667,0.54
126,-0.3779999999999999,0.23333333333333334,0.54
127,-0.366,0.22999999999999998,0.54
128,-0.354,0.22333333333333333,0.54
129,-0.34199999999999997,0.21999999999999997,0.54
130,-0.32999999999999996,0.21666666666666667,0.54
131,-0.31799999999999995,0.21333333333333332,0.54
132,-0.30599999999999994,0.20666666666666667,0.54
133,-0.29400000000000004,0.2033333333333333,0.54
134,-0.28200000000000003,0.2,0.54
135,-0.276,0.19666666666666666,0.54
136,-0.27,0.19333333333333336,0.54
137,-0.258,0.19,0.54
138,-0.246,0.18333333333333335,0.54
139,-0.24,0.18,0.54
140,-0.22799999999999998,0.17333333333333334,0.54
141,-0.21600000000000008,0.16666666666666669,0.54
142,-0.19799999999999995,0.16333333333333333,0.54
143,-0.18599999999999994,0.15666666666666668,0.54
144,-0.16799999999999993,0.15000000000000002,0.54
145,-0.15599999999999992,0.14666666666666667,0.54
146,-0.1379999999999999,0.14,0.54
147,-0.1259999999999999,0.13666666666666666,0.54
148,-0.11999999999999988,0.13333333333333336,0.54
149,-0.10799999999999987,0.13,0.54
150,-0.10199999999999987,0.13,0.54
151,-0.09599999999999986,0.12666666666666665,0.54
152,-0.08399999999999985,0.12333333333333335,0.54
153,-0.07200000000000006,0.12,0.54
154,-0.06600000000000006,0.11666666666666664,0.54
155,-0.05400000000000005,0.11333333333333334,0.54
156,-0.04200000000000004,0.10666666666666669,0.54
157,-0.030000000000000027,0.10333333333333333,0.54
158,-0.02400000000000002,0.09999999999999998,0.54
159,-0.01200000000000001,0.09666666666666668,0.54
160,0.0,0.09000000000000002,0.54
161,0.01200000000000001,0.08333333333333331,0.54
162,0.02400000000000002,0.08000000000000002,0.54
163,0.03600000000000003,0.07666666666666666,0.54
164,0.04800000000000004,0.0733333333333333,0.54
165,0.053999999999999826,0.07,0.54
166,0.06599999999999984,0.06666666666666665,0.54
167,0.07799999999999985,0.06333333333333335,0.54
168,0.08999999999999986,0.05666666666666664,0.54
169,0.10199999999999987,0.053333333333333344,0.54
170,0.11399999999999988,0.04999999999999999,0.54
171,0.1200000000000001,0.04999999999999999,0.54
172,0.1379999999999999,0.04666666666666669,0.54
173,0.1499999999999999,0.043333333333333335,0.54
174,0.15599999999999992,0.043333333333333335,0.54
175,0.17399999999999993,0.043333333333333335,0.54
176,0.19799999999999995,0.03999999999999998,0.54
177,0.20999999999999996,0.03666666666666668,0.54
178,0.22199999999999998,0.03666666666666668,0.54
179,0.24,0.033333333333333326,0.54
180,0.252,0.033333333333333326,0.54
181,0.264,0.033333333333333326,0.54
182,0.276,0.033333333333333326,0.54
183,0.28800000000000003,0.033333333333333326,0.54
184,0.3059999999999998,0.033333333333333326,0.54
185,0.31799999999999984,0.033333333333333326,0.54
186,0.32999999999999985,0.033333333333333326,0.54
187,0.34199999999999986,0.033333333333333326,0.54
188,0.3480000000000001,0.033333333333333326,0.54
189,0.3600000000000001,0.033333333333333326,0.54
190,0.3720000000000001,0.033333333333333326,0.54
191,0.3840000000000001,0.033333333333333326,0.54
192,0.4019999999999999,0.033333333333333326,0.54
193,0.4139999999999999,0.033333333333333326,0.54
194,0.42599999999999993,0.033333333333333326,0.54
195,0.43799999999999994,0.033333333333333326,0.54
196,0.4440000000000002,0.033333333333333326,0.54
197,0.45599999999999996,0.03666666666666668,0.54
198,0.46199999999999997,0.03666666666666668,0.54
199,0.474,0.03999999999999998,0.54
200,0.48,0.043333333333333335,0.54
201,0.492,0.04666666666666669,0.54
202,0.498,0.053333333333333344,0.54
203,0.504,0.05666666666666664,0.54
204,0.51,0.06333333333333335,0.54
205,0.516,0.07,0.54
206,0.522,0.07666666666666666,0.54
207,0.528,0.08333333333333331,0.54
208,0.534,0.08666666666666667,0.54
209,0.54,0.09000000000000002,0.54
210,0.54,0.09333333333333332,0.54
211,0.546,0.09999999999999998,0.54
212,0.552,0.10666666666666669,0.54
213,0.552,0.10999999999999999,0.54
214,0.558,0.11666666666666664,0.54
215,0.5640000000000001,0.12,0.54
216,0.5700000000000001,0.12333333333333335,0.54
217,0.5760000000000001,0.13,0.54
218,0.5820000000000001,0.13666666666666666,0.54
219,0.5820000000000001,0.1433333333333333,0.54
220,0.5820000000000001,0.14666666666666667,0.54
221,0.5880000000000001,0.15333333333333332,0.54
222,0.5940000000000001,0.15666666666666668,0.54
223,0.5940000000000001,0.15999999999999998,0.54
224,0.5940000000000001,0.16333333333333333,0.54
225,0.5940000000000001,0.16666666666666669,0.54
226,0.5940000000000001,0.16999999999999998,0.54
227,0.5940000000000001,0.17333333333333334,0.54
228,0.5940000000000001,0.1766666666666667,0.54
229,0.5880000000000001,0.18333333333333335,0.54
230,0.5820000000000001,0.18666666666666665,0.54
231,0.5760000000000001,0.19333333333333336,0.54
232,0.5640000000000001,0.19666666666666666,0.54
233,0.558,0.2033333333333333,0.54
234,0.552,0.21000000000000002,0.54
235,0.546,0.21333333333333332,0.54
236,0.54,0.21666666666666667,0.54
237,0.534,0.21999999999999997,0.54
238,0.528,0.22333333333333333,0.54
239,0.522,0.22666666666666668,0.54
240,0.51,0.22999999999999998,0.54
241,0.504,0.23333333333333334,0.54
242,0.498,0.2366666666666667,0.54
243,0.492,0.24,0.54
244,0.486,0.24333333333333335,0.54
245,0.48,0.24333333333333335,0.54
246,0.46799999999999997,0.24666666666666665,0.54
247,0.46199999999999997,0.25,0.54
248,0.44999999999999996,0.2533333333333333,0.54
249,0.4440000000000002,0.2533333333333333,0.54
250,0.43799999999999994,0.2533333333333333,0.54
251,0.43200000000000016,0.2533333333333333,0.54
252,0.42000000000000015,0.25666666666666665,0.54
253,0.4139999999999999,0.25666666666666665,0.54
254,0.4019999999999999,0.25666666666666665,0.54
255,0.39600000000000013,0.25666666666666665,0.54
256,0.3779999999999999,0.26,0.54
257,0.3720000000000001,0.26,0.54
258,0.3600000000000001,0.26,0.54
259,0.3480000000000001,0.26,0.54
260,0.3360000000000001,0.26,0.54
261,0.31799999999999984,0.26,0.54
262,0.3059999999999998,0.26,0.54
263,0.29400000000000004,0.26,0.54
264,0.28200000000000003,0.26,0.54
265,0.27,0.26,0.54
266,0.258,0.26,0.54
267,0.246,0.26,0.54
268,0.24,0.26,0.54
269,0.23399999999999999,0.26,0.54
270,0.22799999999999998,0.26,0.54
271,0.22199999999999998,0.26,0.54
272,0.21599999999999997,0.26,0.54
273,0.20999999999999996,0.26,0.54
274,0.20399999999999996,0.26,0.54
275,0.19799999999999995,0.26,0.54
276,0.18599999999999994,0.25666666666666665,0.54
277,0.17999999999999994,0.2533333333333333,0.54
278,0.17399999999999993,0.25,0.54
279,0.16199999999999992,0.25,0.54
280,0.1499999999999999,0.24666666666666665,0.54
281,0.1379999999999999,0.24333333333333335,0.54
282,0.13200000000000012,0.24333333333333335,0.54
283,0.1200000000000001,0.24,0.54
284,0.11399999999999988,0.2366666666666667,0.54
285,0.10199999999999987,0.23333333333333334,0.54
286,0.08999999999999986,0.22999999999999998,0.54
287,0.08400000000000007,0.22666666666666668,0.54
288,0.07799999999999985,0.22333333333333333,0.54
289,0.06599999999999984,0.21999999999999997,0.54
290,0.06000000000000005,0.21666666666666667,0.54
291,0.053999999999999826,0.21333333333333332,0.54
292,0.03600000000000003,0.21000000000000002,0.54
293,0.02400000000000002,0.20666666666666667,0.54
294,0.017999999999999794,0.2033333333333333,0.54
295,0.01200000000000001,0.2,0.54
296,0.005999999999999783,0.19666666666666666,0.54
297,0.0,0.19333333333333336,0.54
298,-0.006000000000000005,0.19,0.54
299,-0.01200000000000001,0.18666666666666665,0.54
300,-0.018000000000000016,0.18333333333333335,0.54
301,-0.02400000000000002,0.18333333333333335,0.54
302,-0.030000000000000027,0.18333333333333335,0.54
303,-0.03600000000000003,0.18,0.54
304,-0.04200000000000004,0.1766666666666667,0.54
305,-0.04800000000000004,0.1766666666666667,0.54
306,-0.05400000000000005,0.1766666666666667,0.54
307,-0.06000000000000005,0.17333333333333334,0.54
308,-0.06000000000000005,0.16999999999999998,0.54
309,-0.06600000000000006,0.16999999999999998,0.54
310,-0.07200000000000006,0.16666666666666669,0.54
311,-0.08399999999999985,0.16333333333333333,0.54
312,-0.08399999999999985,0.15666666666666668,0.54
313,-0.08999999999999986,0.15333333333333332,0.54
