step,x,y,z
49,-0.24,-0.17666666666666664,0.54
50,-0.246,-0.18000000000000005,0.54
51,-0.252,-0.18333333333333335,0.54
52,-0.258,-0.18333333333333335,0.54
53,-0.27,-0.18666666666666665,0.54
54,-0.276,-0.18999999999999995,0.54
55,-0.28200000000000003,-0.18999999999999995,0.54
56,-0.29400000000000004,-0.19333333333333336,0.54
57,-0.30599999999999994,-0.19333333333333336,0.54
58,-0.31799999999999995,-0.19666666666666666,0.54
59,-0.32399999999999995,-0.19999999999999996,0.54
60,-0.34199999999999997,-0.20333333333333337,0.54
61,-0.354,-0.20666666666666667,0.54
62,-0.366,-0.20666666666666667,0.54
63,-0.372,-0.20666666666666667,0.54
64,-0.3779999999999999,-0.20666666666666667,0.54
65,-0.3839999999999999,-0.20666666666666667,0.54
66,-0.3899999999999999,-0.20666666666666667,0.54
67,-0.3959999999999999,-0.20999999999999996,0.54
68,-0.3959999999999999,-0.20999999999999996,0.54
69,-0.4079999999999999,-0.20999999999999996,0.54
70,-0.41999999999999993,-0.20999999999999996,0.54
71,-0.42599999999999993,-0.20999999999999996,0.54
72,-0.43199999999999994,-0.20999999999999996,0.54
73,-0.43799999999999994,-0.20999999999999996,0.54
74,-0.44999999999999996,-0.20999999999999996,0.54
75,-0.45599999999999996,-0.20999999999999996,0.54
76,-0.46199999999999997,-0.20999999999999996,0.54
77,-0.46799999999999997,-0.20999999999999996,0.54
78,-0.474,-0.20999999999999996,0.54
79,-0.474,-0.20999999999999996,0.54
80,-0.48,-0.20999999999999996,0.54
81,-0.486,-0.20999999999999996,0.54
82,-0.492,-0.20999999999999996,0.54
83,-0.492,-0.20999999999999996,0.54
84,-0.498,-0.20999999999999996,0.54
85,-0.504,-0.20999999999999996,0.54
86,-0.51,-0.20999999999999996,0.54
87,-0.516,-0.20666666666666667,0.54
88,-0.522,-0.20333333333333337,0.54
89,-0.5279999999999999,-0.19999999999999996,0.54
90,-0.5339999999999999,-0.19999999999999996,0.54
91,-0.5399999999999999,-0.19999999999999996,0.54
92,-0.5459999999999999,-0.19666666666666666,0.54
93,-0.5459999999999999,-0.19666666666666666,0.54
94,-0.5519999999999999,-0.19666666666666666,0.54
95,-0.5579999999999999,-0.19666666666666666,0.54
96,-0.564,-0.19333333333333336,0.54
97,-0.57,-0.19333333333333336,0.54
98,-0.576,-0.19333333333333336,0.54
99,-0.582,-0.18999999999999995,0.54
100,-0.588,-0.18666666666666665,0.54
101,-0.6,-0.18333333333333335,0.54
102,-0.6,-0.18000000000000005,0.54
103,-0.606,-0.18000000000000005,0.54
104,-0.612,-0.17333333333333334,0.54
105,-0.618,-0.17000000000000004,0.54
106,-0.624,-0.16666666666666663,0.54
107,-0.63,-0.16000000000000003,0.54
108,-0.636,-0.15333333333333332,0.54
109,-0.6419999999999999,-0.1466666666666666,0.54
110,-0.6479999999999999,-0.1433333333333333,0.54
111,-0.6479999999999999,-0.14,0.54
112,-0.6539999999999999,-0.1333333333333333,0.54
113,-0.6539999999999999,-0.13,0.54
114,-0.6599999999999999,-0.1233333333333333,0.54
115,-0.6659999999999999,-0.1166666666666667,0.54
116,-0.6659999999999999,-0.11333333333333329,0.54
117,-0.6659999999999999,-0.10999999999999999,0.54
118,-0.6659999999999999,-0.10666666666666669,0.54
119,-0.6719999999999999,-0.09999999999999998,0.54
120,-0.6719999999999999,-0.09999999999999998,0.54
121,-0.6779999999999999,-0.09666666666666668,0.54
122,-0.6779999999999999,-0.09333333333333338,0.54
123,-0.6779999999999999,-0.08999999999999997,0.54
124,-0.6839999999999999,-0.08333333333333337,0.54
125,-0.6839999999999999,-0.07999999999999996,0.54
126,-0.69,-0.07333333333333336,0.54
127,-0.69,-0.06999999999999995,0.54
128,-0.69,-0.06666666666666665,0.54
129,-0.69,-0.06333333333333335,0.54
130,-0.69,-0.06000000000000005,0.54
131,-0.69,-0.05666666666666664,0.54
132,-0.69,-0.05666666666666664,0.54
133,-0.69,-0.053333333333333344,0.54
134,-0.69,-0.050000000000000044,0.54
135,-0.696,-0.043333333333333335,0.54
136,-0.702,-0.040000000000000036,0.54
137,-0.702,-0.036666666666666625,0.54
138,-0.708,-0.030000000000000027,0.54
139,-0.708,-0.026666666666666616,0.54
140,-0.708,-0.020000000000000018,0.54
141,-0.708,-0.01666666666666672,0.54
142,-0.708,-0.010000000000000009,0.54
143,-0.708,-0.0033333333333332993,0.54
144,-0.708,0.0,0.54
145,-0.708,0.006666666666666654,0.54
146,-0.708,0.013333333333333308,0.54
147,-0.708,0.016666666666666663,0.54
148,-0.708,0.020000000000000018,0.54
149,-0.708,0.023333333333333317,0.54
150,-0.714,0.033333333333333326,0.54
151,-0.714,0.03666666666666668,0.54
152,-0.714,0.03999999999999998,0.54
153,-0.714,0.043333333333333335,0.54
154,-0.714,0.04666666666666669,0.54
155,-0.714,0.04999999999999999,0.54
156,-0.714,0.053333333333333344,0.54
157,-0.714,0.053333333333333344,0.54
158,-0.714,0.05666666666666664,0.54
159,-0.714,0.06,0.54
160,-0.714,0.06333333333333335,0.54
161,-0.714,0.06333333333333335,0.54
162,-0.714,0.06666666666666665,0.54
163,-0.714,0.07,0.54
164,-0.714,0.07,0.54
165,-0.714,0.0733333333333333,0.54
166,-0.714,0.07666666666666666,0.54
167,-0.714,0.08000000000000002,0.54
168,-0.708,0.08333333333333331,0.54
169,-0.702,0.08666666666666667,0.54
170,-0.702,0.08666666666666667,0.54
171,-0.702,0.09000000000000002,0.54
172,-0.702,0.09666666666666668,0.54
173,-0.696,0.09666666666666668,0.54
174,-0.696,0.09999999999999998,0.54
175,-0.69,0.10333333333333333,0.54
176,-0.69,0.10333333333333333,0.54
177,-0.6839999999999999,0.10666666666666669,0.54
178,-0.6779999999999999,0.10666666666666669,0.54
179,-0.6719999999999999,0.10999999999999999,0.54
180,-0.6659999999999999,0.10999999999999999,0.54
181,-0.6599999999999999,0.11333333333333334,0.54
182,-0.6539999999999999,0.11666666666666664,0.54
183,-0.6479999999999999,0.11666666666666664,0.54
184,-0.6479999999999999,0.11666666666666664,0.54
185,-0.6419999999999999,0.11666666666666664,0.54
186,-0.636,0.11666666666666664,0.54
187,-0.63,0.11666666666666664,0.54
188,-0.618,0.12,0.54
189,-0.612,0.12,0.54
190,-0.606,0.12,0.54
191,-0.6,0.12,0.54
192,-0.594,0.12333333333333335,0.54
193,-0.594,0.12333333333333335,0.54
194,-0.588,0.12333333333333335,0.54
195,-0.582,0.12333333333333335,0.54
196,-0.576,0.12333333333333335,0.54
197,-0.57,0.12333333333333335,0.54
198,-0.564,0.12333333333333335,0.54
199,-0.5579999999999999,0.12333333333333335,0.54
200,-0.5519999999999999,0.12333333333333335,0.54
201,-0.5459999999999999,0.12333333333333335,0.54
202,-0.5399999999999999,0.12333333333333335,0.54
203,-0.5339999999999999,0.12333333333333335,0.54
204,-0.5279999999999999,0.12333333333333335,0.54
205,-0.522,0.12333333333333335,0.54
206,-0.522,0.12333333333333335,0.54
207,-0.516,0.12333333333333335,0.54
208,-0.51,0.12333333333333335,0.54
209,-0.504,0.12333333333333335,0.54
210,-0.498,0.12333333333333335,0.54
211,-0.492,0.12333333333333335,0.54
212,-0.486,0.12333333333333335,0.54
213,-0.48,0.12333333333333335,0.54
214,-0.474,0.12333333333333335,0.54
215,-0.46799999999999997,0.12333333333333335,0.54
216,-0.46199999999999997,0.12333333333333335,0.54
217,-0.46199999999999997,0.12333333333333335,0.54
218,-0.45599999999999996,0.12333333333333335,0.54
219,-0.44999999999999996,0.12333333333333335,0.54
220,-0.44399999999999995,0.12,0.54
221,-0.43799999999999994,0.11666666666666664,0.54
222,-0.43799999999999994,0.11666666666666664,0.54
223,-0.43199999999999994,0.11666666666666664,0.54
224,-0.41999999999999993,0.11333333333333334,0.54
225,-0.4139999999999999,0.11333333333333334,0.54
226,-0.3959999999999999,0.10999999999999999,0.54
227,-0.3839999999999999,0.10666666666666669,0.54
228,-0.3779999999999999,0.10666666666666669,0.54
229,-0.372,0.10666666666666669,0.54
230,-0.366,0.10666666666666669,0.54
231,-0.36,0.10666666666666669,0.54
232,-0.36,0.10666666666666669,0.54
233,-0.348,0.10666666666666669,0.54
234,-0.34199999999999997,0.10333333333333333,0.54
235,-0.33599999999999997,0.10333333333333333,0.54
236,-0.32999999999999996,0.10333333333333333,0.54
237,-0.32399999999999995,0.10333333333333333,0.54
238,-0.31799999999999995,0.09999999999999998,0.54
239,-0.31199999999999994,0.09999999999999998,0.54
240,-0.30599999999999994,0.09999999999999998,0.54
241,-0.30599999999999994,0.09999999999999998,0.54
242,-0.29400000000000004,0.09666666666666668,0.54
243,-0.28800000000000003,0.09666666666666668,0.54
244,-0.28200000000000003,0.09666666666666668,0.54
245,-0.27,0.09333333333333332,0.54
246,-0.264,0.09333333333333332,0.54
247,-0.252,0.09000000000000002,0.54
248,-0.246,0.08666666666666667,0.54
249,-0.24,0.08666666666666667,0.54
250,-0.23399999999999999,0.08666666666666667,0.54
251,-0.22799999999999998,0.08666666666666667,0.54
252,-0.2220000000000001,0.08666666666666667,0.54
253,-0.21000000000000008,0.08333333333333331,0.54
254,-0.20400000000000007,0.08333333333333331,0.54
255,-0.19199999999999995,0.08333333333333331,0.54
256,-0.18599999999999994,0.08333333333333331,0.54
257,-0.16799999999999993,0.08000000000000002,0.54
258,-0.16199999999999992,0.08000000000000002,0.54
259,-0.15599999999999992,0.08000000000000002,0.54
260,-0.15599999999999992,0.08000000000000002,0.54
261,-0.1499999999999999,0.08000000000000002,0.54
262,-0.1439999999999999,0.08000000000000002,0.54
263,-0.1379999999999999,0.07666666666666666,0.54
264,-0.1319999999999999,0.07666666666666666,0.54
265,-0.11999999999999988,0.0733333333333333,0.54
266,-0.11399999999999988,0.07,0.54
267,-0.10799999999999987,0.07,0.54
268,-0.10199999999999987,0.07,0.54
269,-0.08999999999999986,0.07,0.54
270,-0.07799999999999985,0.06666666666666665,0.54
271,-0.07200000000000006,0.06666666666666665,0.54
272,-0.06000000000000005,0.06333333333333335,0.54
273,-0.04800000000000004,0.06,0.54
274,-0.04200000000000004,0.06,0.54
275,-0.030000000000000027,0.05666666666666664,0.54
276,-0.02400000000000002,0.053333333333333344,0.54
277,-0.018000000000000016,0.04999999999999999,0.54
278,-0.01200000000000001,0.04999999999999999,0.54
279,0.0,0.04666666666666669,0.54
280,0.0,0.043333333333333335,0.54
281,0.01200000000000001,0.03999999999999998,0.54
282,0.017999999999999794,0.03666666666666668,0.54
283,0.017999999999999794,0.033333333333333326,0.54
284,0.02400000000000002,0.030000000000000027,0.54
285,0.029999999999999805,0.026666666666666672,0.54
286,0.03600000000000003,0.023333333333333317,0.54
287,0.041999999999999815,0.016666666666666663,0.54
288,0.04800000000000004,0.013333333333333308,0.54
289,0.053999999999999826,0.010000000000000009,0.54
290,0.06000000000000005,0.006666666666666654,0.54
291,0.06000000000000005,0.003333333333333355,0.54
292,0.06599999999999984,0.003333333333333355,0.54
293,0.07200000000000006,0.0,0.54
294,0.07799999999999985,-0.00666666666666671,0.54
295,0.08400000000000007,-0.013333333333333308,0.54
296,0.09600000000000009,-0.01666666666666672,0.54
297,0.10199999999999987,-0.023333333333333317,0.54
298,0.1080000000000001,-0.026666666666666616,0.54
299,0.1080000000000001,-0.030000000000000027,0.54
300,0.11399999999999988,-0.033333333333333326,0.54
301,0.1200000000000001,-0.036666666666666625,0.54
302,0.1200000000000001,-0.040000000000000036,0.54
303,0.1259999999999999,-0.043333333333333335,0.54
304,0.1259999999999999,-0.046666666666666634,0.54
305,0.13200000000000012,-0.053333333333333344,0.54
306,0.1379999999999999,-0.06000000000000005,0.54
307,0.1379999999999999,-0.06333333333333335,0.54
308,0.14400000000000013,-0.07333333333333336,0.54
309,0.1499999999999999,-0.07999999999999996,0.54
310,0.15599999999999992,-0.08666666666666667,0.54
311,0.16199999999999992,-0.08999999999999997,0.54
312,0.16799999999999993,-0.09666666666666668,0.54
313,0.16799999999999993,-0.09999999999999998,0.54
314,0.17399999999999993,-0.10666666666666669,0.54
315,0.17999999999999994,-0.10999999999999999,0.54
316,0.18599999999999994,-0.10999999999999999,0.54
317,0.18599999999999994,-0.11333333333333329,0.54
318,0.19199999999999995,-0.1166666666666667,0.54
319,0.19799999999999995,-0.12,0.54
320,0.20999999999999996,-0.1233333333333333,0.54
321,0.21599999999999997,-0.1266666666666667,0.54
322,0.21599999999999997,-0.1266666666666667,0.54
323,0.22799999999999998,-0.1266666666666667,0.54
324,0.24,-0.13,0.54
325,0.246,-0.1333333333333333,0.54
326,0.252,-0.13666666666666671,0.54
327,0.258,-0.14,0.54
328,0.27,-0.1433333333333333,0.54
329,0.276,-0.1433333333333333,0.54
330,0.28200000000000003,-0.1433333333333333,0.54
331,0.29400000000000004,-0.1466666666666666,0.54
332,0.30000000000000004,-0.15000000000000002,0.54
333,0.3059999999999998,-0.15000000000000002,0.54
334,0.31799999999999984,-0.15333333333333332,0.54
335,0.32400000000000007,-0.15333333333333332,0.54
336,0.34199999999999986,-0.15666666666666662,0.54
337,0.3480000000000001,-0.15666666666666662,0.54
338,0.3600000000000001,-0.16000000000000003,0.54
339,0.3659999999999999,-0.16000000000000003,0.54
340,0.3779999999999999,-0.16333333333333333,0.54
341,0.3840000000000001,-0.16666666666666663,0.54
342,0.3899999999999999,-0.16666666666666663,0.54
343,0.39600000000000013,-0.17000000000000004,0.54
344,0.4019999999999999,-0.17000000000000004,0.54
345,0.4139999999999999,-0.17333333333333334,0.54
346,0.42599999999999993,-0.17333333333333334,0.54
347,0.43799999999999994,-0.17666666666666664,0.54
348,0.44999999999999996,-0.18000000000000005,0.54
349,0.46199999999999997,-0.18333333333333335,0.54
350,0.46799999999999997,-0.18333333333333335,0.54
351,0.474,-0.18333333333333335,0.54
352,0.48,-0.18333333333333335,0.54
353,0.486,-0.18333333333333335,0.54
354,0.498,-0.18666666666666665,0.54
355,0.504,-0.18666666666666665,0.54
356,0.516,-0.18666666666666665,0.54
357,0.522,-0.18666666666666665,0.54
358,0.534,-0.18999999999999995,0.54
359,0.54,-0.18999999999999995,0.54
360,0.546,-0.18999999999999995,0.54
361,0.552,-0.18999999999999995,0.54
362,0.558,-0.18999999999999995,0.54
363,0.5640000000000001,-0.18999999999999995,0.54
364,0.5700000000000001,-0.18999999999999995,0.54
365,0.5820000000000001,-0.19333333333333336,0.54
366,0.5880000000000001,-0.19333333333333336,0.54
367,0.5940000000000001,-0.19333333333333336,0.54
368,0.5999999999999999,-0.19333333333333336,0.54
369,0.5999999999999999,-0.19333333333333336,0.54
370,0.6059999999999999,-0.19333333333333336,0.54
371,0.6119999999999999,-0.19333333333333336,0.54
372,0.6179999999999999,-0.19333333333333336,0.54
373,0.6239999999999999,-0.19333333333333336,0.54
374,0.6299999999999999,-0.19333333333333336,0.54
375,0.6359999999999999,-0.19333333333333336,0.54
376,0.6419999999999999,-0.19333333333333336,0.54
377,0.6479999999999999,-0.19333333333333336,0.54
378,0.6539999999999999,-0.19333333333333336,0.54
379,0.6599999999999999,-0.19333333333333336,0.54
380,0.6659999999999999,-0.19333333333333336,0.54
381,0.6719999999999999,-0.19333333333333336,0.54
382,0.6779999999999999,-0.19333333333333336,0.54
383,0.696,-0.19333333333333336,0.54
384,0.714,-0.19333333333333336,0.54
385,0.726,-0.19333333333333336,0.54
386,0.738,-0.19333333333333336,0.54
387,0.75,-0.19333333333333336,0.54
388,0.762,-0.19333333333333336,0.54
389,0.774,-0.19333333333333336,0.54
390,0.786,-0.19333333333333336,0.54
391,0.7919999999999998,-0.19333333333333336,0.54
392,0.804,-0.19333333333333336,0.54
393,0.8099999999999998,-0.19333333333333336,0.54
394,0.8160000000000001,-0.19333333333333336,0.54
395,0.8219999999999998,-0.19333333333333336,0.54
396,0.8280000000000001,-0.19333333333333336,0.54
397,0.8400000000000001,-0.19333333333333336,0.54
398,0.8400000000000001,-0.18999999999999995,0.54
399,0.8459999999999999,-0.18666666666666665,0.54
400,0.8520000000000001,-0.18333333333333335,0.54
401,0.8579999999999999,-0.18000000000000005,0.54
402,0.8579999999999999,-0.17666666666666664,0.54
403,0.8579999999999999,-0.17333333333333334,0.54
404,0.8579999999999999,-0.17000000000000004,0.54
405,0.8640000000000001,-0.16666666666666663,0.54
406,0.8699999999999999,-0.16333333333333333,0.54
407,0.8760000000000001,-0.16000000000000003,0.54
408,0.8760000000000001,-0.16000000000000003,0.54
409,0.8819999999999999,-0.15666666666666662,0.54
410,0.8819999999999999,-0.15333333333333332,0.54
411,0.8880000000000001,-0.15000000000000002,0.54
412,0.8880000000000001,-0.1466666666666666,0.54
413,0.8880000000000001,-0.1433333333333333,0.54
414,0.8939999999999999,-0.13666666666666671,0.54
415,0.8939999999999999,-0.1333333333333333,0.54
416,0.9000000000000001,-0.1266666666666667,0.54
417,0.9059999999999999,-0.1233333333333333,0.54
418,0.9059999999999999,-0.12,0.54
419,0.9120000000000001,-0.11333333333333329,0.54
420,0.9120000000000001,-0.10999999999999999,0.54
421,0.9120000000000001,-0.10666666666666669,0.54
422,0.9120000000000001,-0.09999999999999998,0.54
423,0.9120000000000001,-0.09666666666666668,0.54
424,0.9120000000000001,-0.09333333333333338,0.54
425,0.9120000000000001,-0.08999999999999997,0.54
426,0.9120000000000001,-0.08666666666666667,0.54
427,0.9120000000000001,-0.08333333333333337,0.54
428,0.9120000000000001,-0.07999999999999996,0.54
429,0.9120000000000001,-0.07666666666666666,0.54
430,0.9120000000000001,-0.07333333333333336,0.54
431,0.9120000000000001,-0.07333333333333336,0.54
432,0.9120000000000001,-0.06999999999999995,0.54
433,0.9120000000000001,-0.06666666666666665,0.54
434,0.9059999999999999,-0.06000000000000005,0.54
435,0.9059999999999999,-0.05666666666666664,0.54
436,0.9059999999999999,-0.053333333333333344,0.54
437,0.9059999999999999,-0.050000000000000044,0.54
438,0.9000000000000001,-0.043333333333333335,0.54
439,0.8939999999999999,-0.040000000000000036,0.54
440,0.8939999999999999,-0.036666666666666625,0.54
441,0.8880000000000001,-0.030000000000000027,0.54
442,0.8819999999999999,-0.026666666666666616,0.54
443,0.8760000000000001,-0.023333333333333317,0.54
444,0.8699999999999999,-0.020000000000000018,0.54
445,0.8640000000000001,-0.013333333333333308,0.54
446,0.8640000000000001,-0.010000000000000009,0.54
447,0.8579999999999999,-0.00666666666666671,0.54
448,0.8520000000000001,-0.0033333333333332993,0.54
449,0.8459999999999999,0.0,0.54
450,0.8400000000000001,0.003333333333333355,0.54
451,0.8339999999999999,0.010000000000000009,0.54
452,0.8280000000000001,0.013333333333333308,0.54
453,0.8160000000000001,0.016666666666666663,0.54
454,0.8099999999999998,0.020000000000000018,0.54
455,0.798,0.023333333333333317,0.54
456,0.786,0.026666666666666672,0.54
457,0.7799999999999998,0.030000000000000027,0.54
458,0.774,0.033333333333333326,0.54
459,0.7679999999999998,0.03666666666666668,0.54
460,0.7559999999999998,0.03999999999999998,0.54
461,0.75,0.043333333333333335,0.54
462,0.744,0.043333333333333335,0.54
463,0.738,0.04666666666666669,0.54
464,0.732,0.04666666666666669,0.54
465,0.726,0.04999999999999999,0.54
466,0.72,0.053333333333333344,0.54
467,0.714,0.053333333333333344,0.54
468,0.708,0.053333333333333344,0.54
469,0.702,0.053333333333333344,0.54
470,0.696,0.053333333333333344,0.54
471,0.696,0.053333333333333344,0.54
472,0.69,0.053333333333333344,0.54
473,0.6839999999999999,0.053333333333333344,0.54
474,0.6779999999999999,0.053333333333333344,0.54
475,0.6719999999999999,0.05666666666666664,0.54
476,0.6659999999999999,0.05666666666666664,0.54
477,0.6599999999999999,0.05666666666666664,0.54
478,0.6539999999999999,0.05666666666666664,0.54
479,0.6479999999999999,0.06,0.54
480,0.6419999999999999,0.06,0.54
481,0.6419999999999999,0.06,0.54
482,0.6299999999999999,0.06333333333333335,0.54
483,0.6239999999999999,0.06666666666666665,0.54
484,0.6179999999999999,0.06666666666666665,0.54
485,0.6119999999999999,0.07,0.54
486,0.6059999999999999,0.07,0.54
487,0.5999999999999999,0.07,0.54
488,0.5880000000000001,0.0733333333333333,0.54
489,0.5820000000000001,0.0733333333333333,0.54
490,0.5760000000000001,0.0733333333333333,0.54
491,0.5640000000000001,0.07666666666666666,0.54
492,0.5640000000000001,0.07666666666666666,0.54
493,0.558,0.07666666666666666,0.54
494,0.552,0.07666666666666666,0.54
495,0.546,0.07666666666666666,0.54
496,0.54,0.07666666666666666,0.54
497,0.534,0.07666666666666666,0.54
498,0.516,0.08000000000000002,0.54
499,0.51,0.08333333333333331,0.54
500,0.504,0.08333333333333331,0.54
501,0.486,0.08666666666666667,0.54
502,0.48,0.08666666666666667,0.54
503,0.474,0.08666666666666667,0.54
504,0.46799999999999997,0.08666666666666667,0.54
505,0.46199999999999997,0.08666666666666667,0.54
506,0.45599999999999996,0.08666666666666667,0.54
507,0.44999999999999996,0.08666666666666667,0.54
508,0.43799999999999994,0.08666666666666667,0.54
509,0.43200000000000016,0.08666666666666667,0.54
510,0.42599999999999993,0.08666666666666667,0.54
511,0.42000000000000015,0.08666666666666667,0.54
512,0.4139999999999999,0.08666666666666667,0.54
513,0.40800000000000014,0.08666666666666667,0.54
514,0.4019999999999999,0.08666666666666667,0.54
515,0.39600000000000013,0.08666666666666667,0.54
516,0.3899999999999999,0.08666666666666667,0.54
517,0.3840000000000001,0.08666666666666667,0.54
518,0.3779999999999999,0.08666666666666667,0.54
519,0.3720000000000001,0.08666666666666667,0.54
520,0.3659999999999999,0.08666666666666667,0.54
521,0.3600000000000001,0.08666666666666667,0.54
522,0.35399999999999987,0.08666666666666667,0.54
523,0.3480000000000001,0.08666666666666667,0.54
524,0.34199999999999986,0.08666666666666667,0.54
525,0.3360000000000001,0.08666666666666667,0.54
526,0.32999999999999985,0.08666666666666667,0.54
527,0.32400000000000007,0.08666666666666667,0.54
528,0.32400000000000007,0.08666666666666667,0.54
529,0.31799999999999984,0.08666666666666667,0.54
530,0.31200000000000006,0.08333333333333331,0.54
531,0.3059999999999998,0.08333333333333331,0.54
532,0.30000000000000004,0.08333333333333331,0.54
533,0.29400000000000004,0.08333333333333331,0.54
534,0.28200000000000003,0.08000000000000002,0.54
535,0.276,0.08000000000000002,0.54
536,0.27,0.08000000000000002,0.54
537,0.264,0.08000000000000002,0.54
538,0.258,0.08000000000000002,0.54
539,0.246,0.07666666666666666,0.54
540,0.24,0.07666666666666666,0.54
541,0.22799999999999998,0.0733333333333333,0.54
542,0.22199999999999998,0.07,0.54
543,0.21599999999999997,0.06666666666666665,0.54
544,0.20999999999999996,0.06666666666666665,0.54
545,0.20399999999999996,0.06666666666666665,0.54
546,0.19799999999999995,0.06666666666666665,0.54
547,0.19199999999999995,0.06666666666666665,0.54
548,0.18599999999999994,0.06666666666666665,0.54
549,0.18599999999999994,0.06666666666666665,0.54
550,0.17999999999999994,0.06666666666666665,0.54
551,0.16799999999999993,0.06333333333333335,0.54
552,0.16199999999999992,0.06333333333333335,0.54
553,0.16199999999999992,0.06,0.54
554,0.15599999999999992,0.05666666666666664,0.54
555,0.1499999999999999,0.05666666666666664,0.54
556,0.14400000000000013,0.053333333333333344,0.54
557,0.1379999999999999,0.053333333333333344,0.54
558,0.1259999999999999,0.04999999999999999,0.54
559,0.11399999999999988,0.04666666666666669,0.54
560,0.1080000000000001,0.043333333333333335,0.54
561,0.10199999999999987,0.03999999999999998,0.54
562,0.08999999999999986,0.03666666666666668,0.54
563,0.07799999999999985,0.033333333333333326,0.54
564,0.07200000000000006,0.033333333333333326,0.54
565,0.06599999999999984,0.030000000000000027,0.54
566,0.06000000000000005,0.026666666666666672,0.54
567,0.053999999999999826,0.023333333333333317,0.54
568,0.04800000000000004,0.020000000000000018,0.54
569,0.03600000000000003,0.016666666666666663,0.54
570,0.029999999999999805,0.013333333333333308,0.54
571,0.02400000000000002,0.010000000000000009,0.54
572,0.017999999999999794,0.006666666666666654,0.54
573,0.01200000000000001,0.003333333333333355,0.54
574,0.005999999999999783,0.0,0.54
575,0.0,0.0,0.54
