iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
99,2025-10-30 03:52:38,1571,149,26,20,12,33,26,32
100,2025-10-30 03:54:49,1423,144,28,36,7,19,22,32
101,2025-10-30 03:57:01,1571,149,24,21,24,23,27,30
102,2025-10-30 03:58:32,1571,149,24,21,25,20,29,30
103,2025-10-30 04:00:30,1571,150,28,21,12,28,28,33
104,2025-10-30 04:02:01,1571,146,25,22,14,17,43,25
105,2025-10-30 04:05:02,1571,150,24,21,24,21,28,32
106,2025-10-30 04:06:29,1571,148,24,21,25,24,27,27
107,2025-10-30 04:12:28,1,150,23,21,24,28,24,30
108,2025-10-30 04:13:50,1566,133,24,21,28,16,30,14
109,2025-10-30 04:16:01,1571,141,34,21,3,28,31,24
110,2025-10-30 04:17:28,1571,146,30,21,21,16,28,30
111,2025-10-30 04:18:54,1571,149,24,21,25,20,29,30
112,2025-10-30 04:20:43,1571,144,31,21,8,28,32,24
113,2025-10-30 04:23:01,1571,143,25,21,12,25,35,25
114,2025-10-30 04:26:30,1571,150,29,21,22,18,27,33
115,2025-10-30 04:28:13,1571,150,29,21,11,26,32,31
116,2025-10-30 04:30:04,1551,139,24,22,24,23,26,20
117,2025-10-30 04:32:56,1571,150,24,21,26,21,26,32
118,2025-10-30 04:34:22,1571,150,24,21,24,19,30,32
119,2025-10-30 04:36:10,1571,150,29,21,21,20,25,34
120,2025-10-30 04:38:52,1571,146,30,21,23,16,25,31
121,2025-10-30 04:40:41,1571,150,26,21,19,19,31,34
122,2025-10-30 04:42:55,1571,146,24,21,24,22,25,30
123,2025-10-30 04:44:17,1571,150,24,21,26,24,29,26
124,2025-10-30 04:46:23,1571,144,29,21,20,18,30,26
125,2025-10-30 04:47:53,1571,150,24,21,22,24,30,29
126,2025-10-30 04:50:03,1543,138,24,21,27,22,30,14
127,2025-10-30 04:51:58,956,149,24,21,25,21,29,29
128,2025-10-30 04:53:31,1571,143,20,30,17,17,34,25
129,2025-10-30 04:55:48,1571,147,30,21,21,18,25,32
130,2025-10-30 04:57:56,1571,144,28,21,20,18,28,29
131,2025-10-30 05:00:55,1245,143,25,21,24,22,19,32
132,2025-10-30 05:02:23,1571,150,24,21,25,20,29,31
133,2025-10-30 05:04:02,1571,150,30,21,14,24,29,32
134,2025-10-30 05:06:07,1571,150,25,21,17,25,30,32
135,2025-10-30 05:08:06,1571,150,24,21,25,21,26,33
136,2025-10-30 05:09:50,1571,148,29,21,23,19,25,31
137,2025-10-30 05:11:28,1571,150,24,21,24,23,27,31
138,2025-10-30 05:13:02,1571,149,27,21,24,19,27,31
139,2025-10-30 05:14:31,1571,150,27,21,18,23,26,35
140,2025-10-30 05:16:12,1571,149,26,21,25,18,28,31
141,2025-10-30 05:18:57,1571,148,24,21,27,23,26,27
142,2025-10-30 05:20:35,1571,150,24,21,20,22,31,32
143,2025-10-30 05:22:26,1571,149,26,28,18,9,40,28
144,2025-10-30 05:24:05,1567,149,24,21,25,21,26,32
145,2025-10-30 05:25:42,1571,149,24,21,26,20,32,26
146,2025-10-30 05:27:14,1571,150,24,21,25,22,26,32
147,2025-10-30 05:28:45,1571,149,26,22,20,21,30,30
148,2025-10-30 05:30:13,1571,150,24,21,24,22,30,29
149,2025-10-30 05:32:35,1571,150,27,21,23,21,25,33
150,2025-10-30 05:34:34,1571,147,24,21,22,26,33,21
151,2025-10-30 05:36:29,1571,147,32,24,18,14,24,35
152,2025-10-30 05:38:04,1571,149,24,21,25,22,29,28
153,2025-10-30 05:39:49,1571,146,25,21,17,32,26,25
154,2025-10-30 05:43:58,1571,147,24,21,25,23,30,24
155,2025-10-30 05:45:42,1571,150,27,21,18,24,28,32
156,2025-10-30 05:47:17,1571,139,25,21,7,20,23,43
157,2025-10-30 05:49:03,1571,150,26,21,12,22,30,39
158,2025-10-30 05:51:36,1571,149,24,21,21,27,28,28
159,2025-10-30 05:54:02,1571,149,24,21,25,21,31,27
160,2025-10-30 05:55:41,1571,149,26,21,23,20,28,31
161,2025-10-30 05:57:35,1571,149,24,29,21,12,32,31
162,2025-10-30 05:59:32,1571,149,23,26,13,24,28,35
