iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
96,2025-10-31 03:53:25,1571,150,24,21,27,19,25,34
97,2025-10-31 03:55:15,1571,150,24,21,25,24,25,31
98,2025-10-31 03:56:30,1571,149,24,21,27,21,26,30
99,2025-10-31 03:58:36,1571,150,26,21,18,18,31,36
100,2025-10-31 04:00:11,1566,147,24,21,29,19,27,27
101,2025-10-31 04:02:02,1571,150,26,21,23,19,27,34
102,2025-10-31 04:03:42,1571,149,24,26,20,15,31,33
103,2025-10-31 04:05:47,978,142,24,21,25,22,26,24
104,2025-10-31 04:07:49,1571,150,24,21,23,30,28,24
105,2025-10-31 04:09:58,1571,150,30,30,13,12,32,33
106,2025-10-31 04:11:24,1571,150,24,30,18,13,32,33
107,2025-10-31 04:13:09,1571,150,29,24,13,14,32,38
108,2025-10-31 04:15:07,1571,150,24,21,23,23,30,29
109,2025-10-31 04:16:31,1571,150,29,24,14,15,31,37
110,2025-10-31 04:18:33,1164,130,20,15,22,17,26,30
111,2025-10-31 04:20:52,1571,150,24,21,24,27,25,29
112,2025-10-31 04:22:18,1571,150,24,22,23,21,28,32
113,2025-10-31 04:23:39,1571,150,28,21,12,24,27,38
114,2025-10-31 04:25:47,1571,150,24,22,25,20,28,31
115,2025-10-31 04:27:36,1571,150,24,21,27,20,25,33
116,2025-10-31 04:29:41,1571,145,28,21,23,15,28,30
117,2025-10-31 04:31:13,1571,149,24,21,27,22,30,25
118,2025-10-31 04:32:46,1571,150,24,28,20,13,30,35
119,2025-10-31 04:34:17,1571,143,24,24,5,29,33,28
120,2025-10-31 04:36:01,1571,150,26,21,21,21,30,31
121,2025-10-31 04:38:06,1571,149,28,21,23,18,25,34
122,2025-10-31 04:39:25,1571,146,27,23,16,12,32,36
123,2025-10-31 04:41:48,1571,150,25,22,18,26,28,31
124,2025-10-31 04:43:19,1571,146,24,21,23,23,30,25
125,2025-10-31 04:45:12,1571,150,24,21,24,21,28,32
126,2025-10-31 04:46:53,1566,147,24,21,29,19,27,27
127,2025-10-31 04:49:04,1571,150,28,31,15,4,35,37
128,2025-10-31 04:50:59,1571,145,24,21,21,25,30,24
129,2025-10-31 04:53:13,1571,150,27,25,14,19,28,37
130,2025-10-31 04:54:44,1571,150,24,21,24,22,27,32
131,2025-10-31 04:56:37,1571,150,24,28,22,11,32,33
132,2025-10-31 04:58:29,1571,148,24,21,27,22,27,27
133,2025-10-31 05:00:02,1571,150,24,21,27,21,25,32
134,2025-10-31 05:02:17,1571,150,24,21,23,23,28,31
135,2025-10-31 05:03:48,1571,145,28,21,23,16,26,31
136,2025-10-31 05:05:31,1571,146,25,21,18,26,26,30
137,2025-10-31 05:07:16,1571,150,24,21,24,27,25,29
138,2025-10-31 05:08:44,1571,150,24,21,22,25,24,34
139,2025-10-31 05:10:42,1571,148,28,21,23,16,28,32
140,2025-10-31 05:13:36,1560,147,24,21,27,22,26,27
141,2025-10-31 05:15:43,1556,136,32,27,16,11,28,22
142,2025-10-31 05:17:08,1571,150,24,21,26,22,26,31
143,2025-10-31 05:19:00,1571,146,32,23,5,7,31,48
144,2025-10-31 05:20:53,1571,150,28,22,15,18,32,35
145,2025-10-31 05:22:25,1571,147,25,22,26,16,26,32
146,2025-10-31 05:24:11,1571,150,24,22,22,22,26,34
147,2025-10-31 05:26:56,1571,146,22,26,14,19,29,36
148,2025-10-31 05:29:03,1571,150,24,24,24,14,32,32
149,2025-10-31 05:30:35,1571,146,28,21,23,17,27,30
150,2025-10-31 05:33:04,1565,144,30,26,11,12,31,34
151,2025-10-31 05:34:45,1571,150,24,21,26,22,26,31
152,2025-10-31 05:37:04,1571,141,18,20,33,31,8,31
153,2025-10-31 05:44:47,1571,150,27,25,9,17,33,39
154,2025-10-31 05:46:59,1571,149,24,22,22,20,28,33
155,2025-10-31 05:48:49,1571,141,25,30,6,23,32,25
156,2025-10-31 05:50:54,1571,150,30,23,7,27,25,38
157,2025-10-31 05:53:05,1571,149,25,21,20,22,31,30
158,2025-10-31 05:55:13,1571,150,27,21,14,26,27,35
159,2025-10-31 05:56:50,1571,150,24,21,25,26,30,24
160,2025-10-31 05:58:57,1571,145,25,21,19,22,37,21
161,2025-10-31 06:00:34,1571,133,28,27,19,11,16,32
162,2025-10-31 06:02:05,1571,150,24,21,25,21,27,32
163,2025-10-31 06:04:17,1571,149,25,21,15,28,29,31
164,2025-10-31 06:05:45,1571,150,27,21,14,26,30,32
165,2025-10-31 06:07:30,1571,142,27,23,13,22,31,26
166,2025-10-31 06:09:02,1571,150,25,22,18,26,28,31
167,2025-10-31 06:10:51,1571,150,24,21,22,26,28,29
168,2025-10-31 06:12:38,1571,147,28,21,23,15,27,33
169,2025-10-31 06:14:47,1571,150,30,24,12,16,32,36
170,2025-10-31 06:17:45,1571,139,25,27,17,9,35,26
171,2025-10-31 06:19:49,1571,150,24,30,20,14,30,32
172,2025-10-31 06:21:21,1571,150,24,21,23,30,28,24
173,2025-10-31 06:23:16,1571,150,26,21,21,23,28,31
174,2025-10-31 06:25:05,1571,143,23,15,26,28,30,21
175,2025-10-31 06:28:11,1571,150,27,28,18,10,29,38
176,2025-10-31 06:31:03,1571,135,24,23,28,12,25,23
177,2025-10-31 06:32:57,1571,150,33,23,3,19,37,35
178,2025-10-31 06:37:15,1567,149,25,19,19,25,32,29
179,2025-10-31 06:39:05,1571,146,30,21,21,17,25,32
180,2025-10-31 06:47:05,1571,149,14,33,11,30,33,28
181,2025-10-31 06:52:09,1571,150,24,21,23,30,28,24
182,2025-10-31 06:55:44,1571,145,24,21,24,21,25,30
183,2025-10-31 06:57:14,1571,150,26,21,21,23,28,31
184,2025-10-31 07:01:02,1571,149,24,19,11,20,43,32
185,2025-10-31 07:03:32,1571,150,24,21,23,27,28,27
186,2025-10-31 07:05:04,1571,150,24,29,19,15,33,30
187,2025-10-31 07:13:16,1571,148,31,21,20,19,25,32
188,2025-10-31 07:15:23,1571,147,24,21,27,18,25,32
189,2025-10-31 07:17:52,1571,150,28,21,20,19,29,33
190,2025-10-31 07:20:20,1571,150,27,21,14,28,26,34
191,2025-10-31 07:24:53,1571,148,24,29,19,16,32,28
192,2025-10-31 07:28:12,1571,150,27,22,15,27,26,33
193,2025-10-31 07:31:15,1568,133,24,36,26,1,30,16
194,2025-10-31 07:36:10,1571,148,24,21,24,23,36,20
195,2025-10-31 07:38:04,1571,150,24,21,24,28,28,25
196,2025-10-31 07:40:14,1202,134,24,21,24,24,40,1
197,2025-10-31 07:43:24,1571,150,25,23,18,23,28,33
198,2025-10-31 07:47:37,1571,150,30,25,17,11,35,32
199,2025-10-31 07:49:30,1571,145,24,21,26,21,28,25
200,2025-10-31 07:50:54,1571,150,24,21,25,21,26,33
201,2025-10-31 07:52:17,1571,149,24,21,24,28,27,25
202,2025-10-31 07:54:15,1571,149,24,21,26,21,30,27
203,2025-10-31 07:55:46,1571,150,24,21,25,21,26,33
204,2025-10-31 07:59:22,1571,150,32,25,16,18,25,34
205,2025-10-31 08:01:33,1571,148,27,26,8,20,25,42
206,2025-10-31 08:04:32,1571,150,25,21,23,27,24,30
207,2025-10-31 08:07:39,1571,148,31,21,20,19,25,32
208,2025-10-31 08:16:50,1571,150,24,21,23,21,30,31
209,2025-10-31 08:18:52,1571,150,24,21,27,19,27,32
210,2025-10-31 08:20:46,1571,148,24,21,26,23,34,20
211,2025-10-31 08:25:46,1571,147,28,21,14,24,30,30
212,2025-10-31 08:29:04,1571,145,30,21,21,17,25,31
213,2025-10-31 08:31:38,1571,146,28,25,16,20,26,31
214,2025-10-31 08:33:26,1571,143,24,21,26,18,25,29
215,2025-10-31 08:35:44,1571,142,25,21,12,22,34,28
216,2025-10-31 08:37:35,1571,147,28,21,23,15,27,33
217,2025-10-31 08:39:19,1571,149,31,25,9,3,40,41
218,2025-10-31 08:46:23,1571,145,29,21,22,16,26,31
219,2025-10-31 08:48:19,1571,147,28,21,23,15,27,33
220,2025-10-31 08:50:47,1571,143,29,21,18,25,26,24
221,2025-10-31 08:52:14,1571,150,26,21,20,21,32,30
222,2025-10-31 08:54:53,1571,149,35,22,6,24,30,32
223,2025-10-31 08:56:15,1571,148,25,26,15,24,37,21
224,2025-10-31 08:58:45,1571,149,24,21,22,25,29,28
225,2025-10-31 09:00:14,1571,150,27,23,6,39,29,26
226,2025-10-31 09:02:20,1571,149,24,21,25,24,30,25
227,2025-10-31 09:04:09,1571,150,26,21,21,23,28,31
228,2025-10-31 09:06:03,1571,142,31,27,18,7,28,31
229,2025-10-31 09:08:01,1571,150,28,30,17,7,34,34
230,2025-10-31 09:10:01,1566,146,24,21,24,24,26,27
231,2025-10-31 09:12:03,1571,145,29,21,22,16,28,29
232,2025-10-31 09:14:05,1571,146,27,21,14,25,30,29
233,2025-10-31 09:16:03,1571,150,24,21,21,22,29,33
234,2025-10-31 09:19:22,1571,150,24,21,26,22,26,31
235,2025-10-31 09:20:56,1571,150,24,21,26,22,26,31
236,2025-10-31 09:22:58,1571,150,24,22,16,33,29,26
237,2025-10-31 09:25:12,1571,145,24,21,24,21,25,30
238,2025-10-31 09:27:08,1558,139,24,21,32,19,25,18
239,2025-10-31 09:29:35,1571,146,26,23,18,22,32,25
240,2025-10-31 09:31:00,1571,150,26,22,13,26,29,34
241,2025-10-31 09:32:32,1571,150,24,21,28,22,27,28
242,2025-10-31 09:35:45,1571,149,27,21,19,25,25,32
243,2025-10-31 09:37:09,1571,146,24,21,23,23,29,26
244,2025-10-31 09:39:05,1571,149,26,28,7,18,32,38
245,2025-10-31 09:41:01,1571,150,25,23,12,29,27,34
246,2025-10-31 09:43:41,1571,146,24,21,24,22,26,29
247,2025-10-31 09:45:14,1571,139,26,26,16,21,30,20
248,2025-10-31 09:47:16,1571,140,27,20,7,18,34,34
249,2025-10-31 09:49:16,1571,150,24,21,24,28,27,26
250,2025-10-31 09:51:23,1571,150,24,21,19,24,34,28
251,2025-10-31 09:53:50,1557,145,24,21,24,23,26,27
252,2025-10-31 09:55:18,1571,150,24,21,23,31,28,23
253,2025-10-31 09:57:03,1571,149,24,21,26,20,25,33
254,2025-10-31 09:58:59,1571,144,28,22,20,25,26,23
255,2025-10-31 10:00:53,1571,150,23,21,24,23,26,33
256,2025-10-31 10:04:01,1571,138,24,21,15,24,26,28
257,2025-10-31 10:06:04,1571,143,30,24,14,7,36,32
258,2025-10-31 10:08:20,1571,134,28,21,14,25,24,22
259,2025-10-31 10:09:53,1571,150,24,21,23,29,29,24
260,2025-10-31 10:11:47,1571,150,29,24,10,24,31,32
261,2025-10-31 10:13:16,1571,150,24,26,20,19,29,32
262,2025-10-31 10:14:39,1571,150,24,21,27,21,25,32
263,2025-10-31 10:16:11,1571,150,24,21,23,24,27,31
264,2025-10-31 10:17:59,1571,148,24,24,12,23,27,38
265,2025-10-31 10:19:13,1571,147,27,21,20,22,29,28
266,2025-10-31 10:20:41,1571,148,30,22,19,18,25,34
267,2025-10-31 10:22:01,1571,149,28,21,21,18,28,33
268,2025-10-31 10:23:21,1571,150,24,21,22,22,28,33
269,2025-10-31 10:24:53,1571,147,24,22,10,37,29,25
270,2025-10-31 10:26:15,1571,149,24,21,24,22,28,30
271,2025-10-31 10:27:32,1571,150,26,29,20,13,27,35
272,2025-10-31 10:28:48,1571,149,28,28,18,7,34,34
273,2025-10-31 10:30:55,1571,149,26,21,25,18,27,32
274,2025-10-31 10:33:01,1571,149,24,21,24,22,28,30
275,2025-10-31 10:36:25,1571,149,24,21,24,22,28,30
276,2025-10-31 10:40:04,1571,149,24,21,24,22,28,30
277,2025-10-31 10:41:35,1571,150,23,31,20,14,34,28
278,2025-10-31 10:42:56,1565,147,29,25,5,4,36,48
279,2025-10-31 10:44:17,1571,147,32,21,10,25,30,29
280,2025-10-31 10:47:12,1571,150,27,21,19,21,27,35
281,2025-10-31 10:50:57,1571,150,27,21,19,21,27,35
282,2025-10-31 10:52:14,1571,150,24,21,23,24,28,30
283,2025-10-31 10:53:35,1571,150,24,21,20,20,31,34
284,2025-10-31 10:54:51,1571,150,24,21,25,21,26,33
285,2025-10-31 10:56:42,1571,150,28,23,17,14,39,29
286,2025-10-31 10:58:48,1571,150,24,21,20,26,28,31
287,2025-10-31 11:00:31,1571,148,24,21,25,23,30,25
288,2025-10-31 11:02:01,1571,150,31,22,7,19,27,44
289,2025-10-31 11:03:47,1571,146,26,26,17,8,32,37
290,2025-10-31 11:05:08,1571,150,28,28,17,6,32,39
291,2025-10-31 11:06:45,1535,145,28,21,24,15,29,28
292,2025-10-31 11:08:49,1571,147,22,22,24,26,32,21
293,2025-10-31 11:12:15,1571,147,22,22,24,26,32,21
294,2025-10-31 11:14:19,1571,146,27,21,23,16,28,31
295,2025-10-31 11:18:19,1571,146,27,21,23,16,28,31
296,2025-10-31 11:19:47,1571,147,24,27,19,17,32,28
297,2025-10-31 11:21:14,1570,145,24,21,25,18,25,32
298,2025-10-31 11:23:22,1571,150,25,21,26,21,29,28
299,2025-10-31 11:25:19,1521,149,24,21,26,21,27,30
300,2025-10-31 11:26:55,1563,134,24,21,25,21,32,11
301,2025-10-31 11:28:50,1571,144,25,22,7,30,25,35
302,2025-10-31 11:30:27,1571,150,24,26,21,11,34,34
303,2025-10-31 11:32:09,1571,149,26,21,20,24,30,28
304,2025-10-31 11:34:06,1571,145,28,22,7,3,48,37
305,2025-10-31 11:35:37,1571,148,20,27,4,41,28,28
306,2025-10-31 11:37:13,1571,150,28,21,18,22,28,33
307,2025-10-31 11:40:44,1571,150,28,21,18,22,28,33
308,2025-10-31 11:42:07,1571,150,26,28,25,5,27,39
309,2025-10-31 11:43:38,1571,144,28,21,15,21,36,23
310,2025-10-31 11:45:32,1278,148,27,22,11,26,32,30
311,2025-10-31 11:47:15,1571,149,29,27,15,10,30,38
312,2025-10-31 11:49:09,1571,148,28,21,12,23,31,33
313,2025-10-31 11:50:46,1571,150,9,31,2,51,26,31
314,2025-10-31 11:52:10,1571,150,26,27,21,16,29,31
315,2025-10-31 11:53:42,1571,148,19,30,22,17,29,31
316,2025-10-31 11:55:21,1571,150,28,21,18,21,28,34
317,2025-10-31 11:57:04,1571,144,31,22,5,20,30,36
318,2025-10-31 11:58:30,1571,149,24,26,20,12,36,31
319,2025-10-31 12:00:10,1571,144,25,24,23,15,26,31
320,2025-10-31 12:01:43,1571,143,30,21,12,24,26,30
321,2025-10-31 12:03:05,1571,149,26,23,11,25,30,34
322,2025-10-31 12:04:34,1571,150,24,21,22,26,30,27
323,2025-10-31 12:06:20,1571,147,24,21,19,21,29,33
324,2025-10-31 12:08:19,1571,149,25,25,8,32,26,33
325,2025-10-31 12:09:47,1571,150,24,21,26,20,26,33
326,2025-10-31 12:11:11,1571,148,24,21,25,22,29,27
327,2025-10-31 12:13:02,714,145,24,21,25,21,30,24
328,2025-10-31 12:14:10,1571,149,29,25,18,16,25,36
329,2025-10-31 12:15:35,1571,149,24,21,26,20,25,33
330,2025-10-31 12:16:59,1571,148,24,21,25,22,25,31
331,2025-10-31 12:18:25,1571,138,19,21,31,32,10,25
332,2025-10-31 12:19:58,1571,150,24,21,22,23,27,33
333,2025-10-31 12:21:12,1571,147,29,22,22,15,25,34
334,2025-10-31 12:22:38,1571,150,26,21,13,30,26,34
335,2025-10-31 12:24:13,1571,150,24,21,19,24,33,29
336,2025-10-31 12:25:32,1571,150,24,21,26,21,27,31
337,2025-10-31 12:27:44,1571,147,30,22,19,17,26,33
338,2025-10-31 12:29:14,1571,150,24,21,24,22,26,33
339,2025-10-31 12:30:54,1571,149,25,26,21,14,31,32
340,2025-10-31 12:32:12,1571,149,27,25,16,18,29,34
341,2025-10-31 12:33:34,1571,150,25,26,24,21,25,29
342,2025-10-31 12:35:38,1193,139,26,23,9,17,32,32
343,2025-10-31 12:37:46,1571,142,19,22,6,31,33,31
344,2025-10-31 12:39:56,1571,150,24,21,26,21,25,33
345,2025-10-31 12:41:23,1571,143,31,22,16,16,34,24
346,2025-10-31 12:42:58,1571,150,24,21,22,21,30,32
347,2025-10-31 12:44:30,1571,146,24,29,2,35,29,27
348,2025-10-31 12:45:59,1571,150,24,21,21,26,29,29
349,2025-10-31 12:47:25,1571,147,24,21,26,22,25,29
350,2025-10-31 12:49:12,1571,150,24,21,17,22,34,32
351,2025-10-31 12:50:40,1571,150,24,32,19,12,31,32
352,2025-10-31 12:52:09,1571,148,24,21,27,21,27,28
353,2025-10-31 12:56:19,1571,148,24,21,27,21,27,28
354,2025-10-31 12:57:42,1571,146,27,28,17,4,36,34
355,2025-10-31 13:00:02,1571,150,24,21,22,26,27,30
356,2025-10-31 13:01:35,1571,147,30,22,21,15,26,33
357,2025-10-31 13:03:08,1571,149,27,27,0,43,25,27
358,2025-10-31 13:05:15,1571,134,31,31,15,6,18,33
359,2025-10-31 13:06:47,1571,149,25,25,1,47,27,24
360,2025-10-31 13:10:20,1571,149,25,25,1,47,27,24
361,2025-10-31 13:11:51,1571,148,28,22,10,29,31,28
362,2025-10-31 13:13:29,1559,144,24,21,26,19,25,29
363,2025-10-31 13:15:14,1571,148,19,24,14,21,38,32
364,2025-10-31 13:16:42,1571,148,20,21,24,22,25,36
365,2025-10-31 13:18:15,1571,150,29,21,16,28,27,29
366,2025-10-31 13:19:47,1571,150,24,21,25,22,26,32
367,2025-10-31 13:21:11,1571,150,32,24,12,19,25,38
368,2025-10-31 13:23:02,1571,146,29,21,21,18,26,31
369,2025-10-31 13:24:32,1571,149,24,21,24,22,31,27
370,2025-10-31 13:25:53,1571,149,24,21,18,22,32,32
371,2025-10-31 13:27:15,1571,150,24,21,27,19,25,34
372,2025-10-31 13:28:38,1571,149,29,27,15,10,30,38
373,2025-10-31 13:30:07,1571,147,30,21,12,22,34,28
374,2025-10-31 13:31:47,1571,150,24,21,19,21,31,34
375,2025-10-31 13:33:16,1571,149,28,24,12,27,28,30
376,2025-10-31 13:34:57,1418,128,25,13,17,12,26,35
377,2025-10-31 13:36:27,1571,150,24,21,19,21,32,33
378,2025-10-31 13:38:00,1571,148,24,21,18,24,32,29
379,2025-10-31 13:39:34,1571,145,29,21,21,25,26,23
380,2025-10-31 13:41:10,1571,149,24,29,20,13,30,33
381,2025-10-31 13:42:36,1571,149,29,31,12,9,32,36
382,2025-10-31 13:44:00,1571,150,24,28,12,22,30,34
383,2025-10-31 13:45:29,1571,149,24,21,23,31,28,22
384,2025-10-31 13:47:05,1571,150,24,30,19,13,30,34
385,2025-10-31 13:49:13,1571,134,23,26,11,26,19,29
386,2025-10-31 13:50:44,1571,150,27,29,17,11,29,37
387,2025-10-31 13:52:17,1571,150,29,21,12,25,30,33
388,2025-10-31 13:53:40,1571,150,31,25,20,20,27,27
389,2025-10-31 13:55:28,1571,150,24,21,22,24,27,32
390,2025-10-31 13:57:16,1571,150,24,28,20,13,34,31
391,2025-10-31 13:58:34,1571,150,24,21,26,20,28,31
392,2025-10-31 14:00:02,1571,150,32,27,9,18,31,33
393,2025-10-31 14:01:22,1571,150,25,22,21,25,26,31
394,2025-10-31 14:02:50,1571,149,24,28,22,21,25,29
395,2025-10-31 14:05:24,1571,150,24,21,22,25,28,30
396,2025-10-31 14:06:56,1571,149,28,25,11,19,37,29
397,2025-10-31 14:09:23,1571,150,24,21,22,27,30,26
398,2025-10-31 14:11:10,1571,150,24,21,25,20,28,32
399,2025-10-31 14:12:38,1571,147,23,22,12,41,27,22
400,2025-10-31 14:14:23,1524,140,27,21,26,17,30,19
